Products,province,year,avg_total_yearly
"Canned soup, 284 millilitres",Manitoba,2017,1.4175000000000002
"Canned soup, 284 millilitres",Manitoba,2018,1.4016666666666666
"Canned soup, 284 millilitres",Manitoba,2019,1.3975
"Canned soup, 284 millilitres",Manitoba,2020,1.3325
"Canned soup, 284 millilitres",Manitoba,2021,1.365
"Canned soup, 284 millilitres",Manitoba,2022,1.7966666666666666
"Canned soup, 284 millilitres",Manitoba,2023,1.8983333333333334
"Canned soup, 284 millilitres",Manitoba,2024,1.495
"Canned soup, 284 millilitres",New Brunswick,2017,0.9408333333333333
"Canned soup, 284 millilitres",New Brunswick,2018,0.9466666666666667
"Canned soup, 284 millilitres",New Brunswick,2019,1.0125
"Canned soup, 284 millilitres",New Brunswick,2020,1.1683333333333332
"Canned soup, 284 millilitres",New Brunswick,2021,1.1308333333333334
"Canned soup, 284 millilitres",New Brunswick,2022,1.3825
"Canned soup, 284 millilitres",New Brunswick,2023,1.6508333333333332
"Canned soup, 284 millilitres",New Brunswick,2024,1.42875
"Canned soup, 284 millilitres",Newfoundland and Labrador,2017,0.9458333333333333
"Canned soup, 284 millilitres",Newfoundland and Labrador,2018,0.9508333333333333
"Canned soup, 284 millilitres",Newfoundland and Labrador,2019,1.0325
"Canned soup, 284 millilitres",Newfoundland and Labrador,2020,1.1366666666666667
"Canned soup, 284 millilitres",Newfoundland and Labrador,2021,1.1091666666666666
"Canned soup, 284 millilitres",Newfoundland and Labrador,2022,1.3475000000000001
"Canned soup, 284 millilitres",Newfoundland and Labrador,2023,1.5616666666666665
"Canned soup, 284 millilitres",Newfoundland and Labrador,2024,1.36
"Canned soup, 284 millilitres",Nova Scotia,2017,0.9608333333333333
"Canned soup, 284 millilitres",Nova Scotia,2018,0.9541666666666667
"Canned soup, 284 millilitres",Nova Scotia,2019,1.0425
"Canned soup, 284 millilitres",Nova Scotia,2020,1.1808333333333334
"Canned soup, 284 millilitres",Nova Scotia,2021,1.1841666666666668
"Canned soup, 284 millilitres",Nova Scotia,2022,1.3983333333333334
"Canned soup, 284 millilitres",Nova Scotia,2023,1.68
"Canned soup, 284 millilitres",Nova Scotia,2024,1.50625
"Canned soup, 284 millilitres",Ontario,2017,0.98
"Canned soup, 284 millilitres",Ontario,2018,0.9791666666666666
"Canned soup, 284 millilitres",Ontario,2019,1.035
"Canned soup, 284 millilitres",Ontario,2020,1.1591666666666667
"Canned soup, 284 millilitres",Ontario,2021,1.1283333333333332
"Canned soup, 284 millilitres",Ontario,2022,1.3025
"Canned soup, 284 millilitres",Ontario,2023,1.5433333333333332
"Canned soup, 284 millilitres",Ontario,2024,1.435
"Canned soup, 284 millilitres",Prince Edward Island,2017,0.9791666666666666
"Canned soup, 284 millilitres",Prince Edward Island,2018,0.9874999999999999
"Canned soup, 284 millilitres",Prince Edward Island,2019,1.06
"Canned soup, 284 millilitres",Prince Edward Island,2020,1.1758333333333333
"Canned soup, 284 millilitres",Prince Edward Island,2021,1.17
"Canned soup, 284 millilitres",Prince Edward Island,2022,1.3883333333333334
"Canned soup, 284 millilitres",Prince Edward Island,2023,1.6583333333333332
"Canned soup, 284 millilitres",Prince Edward Island,2024,1.525
"Canned soup, 284 millilitres",Quebec,2017,0.8858333333333333
"Canned soup, 284 millilitres",Quebec,2018,0.8783333333333334
"Canned soup, 284 millilitres",Quebec,2019,0.8850000000000001
"Canned soup, 284 millilitres",Quebec,2020,1.015
"Canned soup, 284 millilitres",Quebec,2021,0.8791666666666668
"Canned soup, 284 millilitres",Quebec,2022,1.1858333333333333
"Canned soup, 284 millilitres",Quebec,2023,1.2750000000000001
"Canned soup, 284 millilitres",Quebec,2024,1.185
"Canned soup, 284 millilitres",Saskatchewan,2017,1.5133333333333334
"Canned soup, 284 millilitres",Saskatchewan,2018,1.4616666666666667
"Canned soup, 284 millilitres",Saskatchewan,2019,1.5491666666666666
"Canned soup, 284 millilitres",Saskatchewan,2020,1.5091666666666665
"Canned soup, 284 millilitres",Saskatchewan,2021,1.4658333333333333
"Canned soup, 284 millilitres",Saskatchewan,2022,1.7858333333333334
"Canned soup, 284 millilitres",Saskatchewan,2023,1.8791666666666667
"Canned soup, 284 millilitres",Saskatchewan,2024,1.43125
