Products,province,year,avg_total_yearly
"Cookies and sweet biscuits, 300 grams ",Ontario,2018,2.4499999999999997
"Cookies and sweet biscuits, 300 grams ",Ontario,2019,2.5575
"Cookies and sweet biscuits, 300 grams ",Ontario,2020,2.6325
"Cookies and sweet biscuits, 300 grams ",Ontario,2021,2.6075
"Cookies and sweet biscuits, 300 grams ",Ontario,2022,2.8674999999999997
"Cookies and sweet biscuits, 300 grams ",Ontario,2023,3.170833333333333
"Cookies and sweet biscuits, 300 grams ",Ontario,2024,3.0612500000000002
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2017,2.52
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2018,2.6558333333333333
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2019,2.8533333333333335
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2020,2.984166666666667
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2021,2.9616666666666664
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2022,3.203333333333333
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2023,3.549166666666667
"Cookies and sweet biscuits, 300 grams ",Prince Edward Island,2024,3.5875
"Cookies and sweet biscuits, 300 grams ",Quebec,2017,2.4525
"Cookies and sweet biscuits, 300 grams ",Quebec,2018,2.561666666666667
"Cookies and sweet biscuits, 300 grams ",Quebec,2019,2.6766666666666663
"Cookies and sweet biscuits, 300 grams ",Quebec,2020,2.6933333333333334
"Cookies and sweet biscuits, 300 grams ",Quebec,2021,2.6441666666666666
"Cookies and sweet biscuits, 300 grams ",Quebec,2022,2.7583333333333333
"Cookies and sweet biscuits, 300 grams ",Quebec,2023,3.1366666666666667
"Cookies and sweet biscuits, 300 grams ",Quebec,2024,3.1575
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2017,2.438333333333333
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2018,2.5275
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2019,2.609166666666667
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2020,2.6016666666666666
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2021,2.5775
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2022,2.81
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2023,3.22
"Cookies and sweet biscuits, 300 grams ",Saskatchewan,2024,3.215
"Hummus, 227 grams",Alberta,2017,3.4583333333333335
"Hummus, 227 grams",Alberta,2018,3.4633333333333334
"Hummus, 227 grams",Alberta,2019,3.374166666666667
"Hummus, 227 grams",Alberta,2020,3.435833333333333
"Hummus, 227 grams",Alberta,2021,3.4075
"Hummus, 227 grams",Alberta,2022,3.624166666666667
"Hummus, 227 grams",Alberta,2023,3.8658333333333332
"Hummus, 227 grams",Alberta,2024,3.895
"Hummus, 227 grams",British Columbia,2017,3.2875
"Hummus, 227 grams",British Columbia,2018,3.33
"Hummus, 227 grams",British Columbia,2019,3.2908333333333335
"Hummus, 227 grams",British Columbia,2020,3.385
"Hummus, 227 grams",British Columbia,2021,3.3775
"Hummus, 227 grams",British Columbia,2022,3.625
"Hummus, 227 grams",British Columbia,2023,3.8808333333333334
"Hummus, 227 grams",British Columbia,2024,3.87
"Hummus, 227 grams",Manitoba,2017,3.3216666666666668
"Hummus, 227 grams",Manitoba,2018,3.3233333333333337
"Hummus, 227 grams",Manitoba,2019,3.250833333333333
"Hummus, 227 grams",Manitoba,2020,3.361666666666667
"Hummus, 227 grams",Manitoba,2021,3.3441666666666663
"Hummus, 227 grams",Manitoba,2022,3.4825
"Hummus, 227 grams",Manitoba,2023,3.686666666666667
"Hummus, 227 grams",Manitoba,2024,3.80375
"Hummus, 227 grams",New Brunswick,2017,3.473333333333333
"Hummus, 227 grams",New Brunswick,2018,3.4166666666666665
"Hummus, 227 grams",New Brunswick,2019,3.4116666666666666
"Hummus, 227 grams",New Brunswick,2020,3.4166666666666665
"Hummus, 227 grams",New Brunswick,2021,3.455833333333333
"Hummus, 227 grams",New Brunswick,2022,3.643333333333333
"Hummus, 227 grams",New Brunswick,2023,3.959166666666667
"Hummus, 227 grams",New Brunswick,2024,3.955
"Hummus, 227 grams",Newfoundland and Labrador,2017,3.4775000000000005
"Hummus, 227 grams",Newfoundland and Labrador,2018,3.454166666666667
"Hummus, 227 grams",Newfoundland and Labrador,2019,3.4608333333333334
"Hummus, 227 grams",Newfoundland and Labrador,2020,3.4508333333333336
"Hummus, 227 grams",Newfoundland and Labrador,2021,3.4625
"Hummus, 227 grams",Newfoundland and Labrador,2022,3.6225
"Hummus, 227 grams",Newfoundland and Labrador,2023,3.9416666666666664
"Hummus, 227 grams",Newfoundland and Labrador,2024,3.98875
"Hummus, 227 grams",Nova Scotia,2017,3.5
"Hummus, 227 grams",Nova Scotia,2018,3.403333333333333
"Hummus, 227 grams",Nova Scotia,2019,3.3874999999999997
"Hummus, 227 grams",Nova Scotia,2020,3.3541666666666665
"Hummus, 227 grams",Nova Scotia,2021,3.4158333333333335
"Hummus, 227 grams",Nova Scotia,2022,3.6225
"Hummus, 227 grams",Nova Scotia,2023,3.924166666666667
"Hummus, 227 grams",Nova Scotia,2024,3.95625
"Hummus, 227 grams",Ontario,2017,3.2025
"Hummus, 227 grams",Ontario,2018,3.1916666666666664
"Hummus, 227 grams",Ontario,2019,3.2550000000000003
"Hummus, 227 grams",Ontario,2020,3.3125
"Hummus, 227 grams",Ontario,2021,3.3516666666666666
"Hummus, 227 grams",Ontario,2022,3.5833333333333335
"Hummus, 227 grams",Ontario,2023,3.7891666666666666
"Hummus, 227 grams",Ontario,2024,3.82
"Hummus, 227 grams",Prince Edward Island,2017,3.500833333333333
"Hummus, 227 grams",Prince Edward Island,2018,3.4275
"Hummus, 227 grams",Prince Edward Island,2019,3.4008333333333334
"Hummus, 227 grams",Prince Edward Island,2020,3.3516666666666666
"Hummus, 227 grams",Prince Edward Island,2021,3.4324999999999997
"Hummus, 227 grams",Prince Edward Island,2022,3.6558333333333333
"Hummus, 227 grams",Prince Edward Island,2023,3.9749999999999996
"Hummus, 227 grams",Prince Edward Island,2024,3.9875
"Hummus, 227 grams",Quebec,2017,3.485
"Hummus, 227 grams",Quebec,2018,3.5666666666666664
"Hummus, 227 grams",Quebec,2019,3.5408333333333335
"Hummus, 227 grams",Quebec,2020,3.533333333333333
"Hummus, 227 grams",Quebec,2021,3.525
"Hummus, 227 grams",Quebec,2022,3.84
"Hummus, 227 grams",Quebec,2023,3.9725
"Hummus, 227 grams",Quebec,2024,3.84625
"Hummus, 227 grams",Saskatchewan,2017,3.3358333333333334
"Hummus, 227 grams",Saskatchewan,2018,3.2991666666666664
"Hummus, 227 grams",Saskatchewan,2019,3.2608333333333337
"Hummus, 227 grams",Saskatchewan,2020,3.3866666666666667
"Hummus, 227 grams",Saskatchewan,2021,3.419166666666667
"Hummus, 227 grams",Saskatchewan,2022,3.5666666666666664
"Hummus, 227 grams",Saskatchewan,2023,3.7575000000000003
"Hummus, 227 grams",Saskatchewan,2024,3.84375
"Peanut butter, 1 kilogram",Alberta,2017,4.765833333333333
"Peanut butter, 1 kilogram",Alberta,2018,4.914166666666667
"Peanut butter, 1 kilogram",Alberta,2019,4.9675
"Peanut butter, 1 kilogram",Alberta,2020,4.863333333333333
"Peanut butter, 1 kilogram",Alberta,2021,4.9875
"Peanut butter, 1 kilogram",Alberta,2022,5.221666666666667
"Peanut butter, 1 kilogram",Alberta,2023,6.058333333333334
"Peanut butter, 1 kilogram",Alberta,2024,5.98375
"Peanut butter, 1 kilogram",British Columbia,2017,4.925
"Peanut butter, 1 kilogram",British Columbia,2018,5.075833333333333
"Peanut butter, 1 kilogram",British Columbia,2019,5.160833333333334
"Peanut butter, 1 kilogram",British Columbia,2020,5.053333333333334
"Peanut butter, 1 kilogram",British Columbia,2021,5.246666666666667
"Peanut butter, 1 kilogram",British Columbia,2022,5.420000000000001
"Peanut butter, 1 kilogram",British Columbia,2023,6.306666666666666
"Peanut butter, 1 kilogram",British Columbia,2024,6.1525
"Peanut butter, 1 kilogram",Manitoba,2017,4.610833333333333
"Peanut butter, 1 kilogram",Manitoba,2018,4.763333333333333
"Peanut butter, 1 kilogram",Manitoba,2019,4.6883333333333335
"Peanut butter, 1 kilogram",Manitoba,2020,4.655
"Peanut butter, 1 kilogram",Manitoba,2021,4.756666666666667
"Peanut butter, 1 kilogram",Manitoba,2022,5.089166666666666
"Peanut butter, 1 kilogram",Manitoba,2023,5.914166666666667
"Peanut butter, 1 kilogram",Manitoba,2024,5.86125
"Peanut butter, 1 kilogram",New Brunswick,2017,4.154166666666667
"Peanut butter, 1 kilogram",New Brunswick,2018,4.531666666666667
"Peanut butter, 1 kilogram",New Brunswick,2019,4.8374999999999995
"Peanut butter, 1 kilogram",New Brunswick,2020,4.713333333333334
"Peanut butter, 1 kilogram",New Brunswick,2021,4.916666666666667
"Peanut butter, 1 kilogram",New Brunswick,2022,5.468333333333334
"Peanut butter, 1 kilogram",New Brunswick,2023,6.3133333333333335
"Peanut butter, 1 kilogram",New Brunswick,2024,6.14625
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2017,4.205
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2018,4.550833333333333
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2019,4.8175
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2020,4.7316666666666665
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2021,4.8566666666666665
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2022,5.3625
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2023,6.219166666666666
"Peanut butter, 1 kilogram",Newfoundland and Labrador,2024,5.99125
"Peanut butter, 1 kilogram",Nova Scotia,2017,4.118333333333333
"Peanut butter, 1 kilogram",Nova Scotia,2018,4.480833333333334
"Peanut butter, 1 kilogram",Nova Scotia,2019,4.775833333333334
"Peanut butter, 1 kilogram",Nova Scotia,2020,4.673333333333333
"Peanut butter, 1 kilogram",Nova Scotia,2021,4.845
"Peanut butter, 1 kilogram",Nova Scotia,2022,5.378333333333334
"Peanut butter, 1 kilogram",Nova Scotia,2023,6.2225
"Peanut butter, 1 kilogram",Nova Scotia,2024,6.04375
"Peanut butter, 1 kilogram",Ontario,2017,3.9324999999999997
"Peanut butter, 1 kilogram",Ontario,2018,4.145833333333333
"Peanut butter, 1 kilogram",Ontario,2019,4.5625
"Peanut butter, 1 kilogram",Ontario,2020,4.550833333333333
"Peanut butter, 1 kilogram",Ontario,2021,4.799166666666667
"Peanut butter, 1 kilogram",Ontario,2022,5.326666666666667
"Peanut butter, 1 kilogram",Ontario,2023,6.109999999999999
"Peanut butter, 1 kilogram",Ontario,2024,6.005
"Peanut butter, 1 kilogram",Prince Edward Island,2017,4.094166666666666
"Peanut butter, 1 kilogram",Prince Edward Island,2018,4.4991666666666665
"Peanut butter, 1 kilogram",Prince Edward Island,2019,4.739999999999999
"Peanut butter, 1 kilogram",Prince Edward Island,2020,4.631666666666667
"Peanut butter, 1 kilogram",Prince Edward Island,2021,4.810833333333334
"Peanut butter, 1 kilogram",Prince Edward Island,2022,5.3425
"Peanut butter, 1 kilogram",Prince Edward Island,2023,6.264166666666667
"Peanut butter, 1 kilogram",Prince Edward Island,2024,6.105
"Peanut butter, 1 kilogram",Quebec,2017,3.94
"Peanut butter, 1 kilogram",Quebec,2018,4.3950000000000005
"Peanut butter, 1 kilogram",Quebec,2019,4.4825
"Peanut butter, 1 kilogram",Quebec,2020,4.6325
"Peanut butter, 1 kilogram",Quebec,2021,4.840833333333333
"Peanut butter, 1 kilogram",Quebec,2022,5.278333333333333
"Peanut butter, 1 kilogram",Quebec,2023,6.059166666666667
"Peanut butter, 1 kilogram",Quebec,2024,6.11125
"Peanut butter, 1 kilogram",Saskatchewan,2017,4.668333333333334
"Peanut butter, 1 kilogram",Saskatchewan,2018,4.72
"Peanut butter, 1 kilogram",Saskatchewan,2019,4.818333333333333
"Peanut butter, 1 kilogram",Saskatchewan,2020,4.7025
"Peanut butter, 1 kilogram",Saskatchewan,2021,4.7625
"Peanut butter, 1 kilogram",Saskatchewan,2022,5.110833333333333
"Peanut butter, 1 kilogram",Saskatchewan,2023,5.956666666666667
"Peanut butter, 1 kilogram",Saskatchewan,2024,5.8825
