Products,province,year,avg_total_yearly
"Shrimp, 300 grams",Newfoundland and Labrador,2024,7.36625
"Shrimp, 300 grams",Nova Scotia,2017,6.7475
"Shrimp, 300 grams",Nova Scotia,2018,6.8999999999999995
"Shrimp, 300 grams",Nova Scotia,2019,6.581666666666667
"Shrimp, 300 grams",Nova Scotia,2020,6.335833333333333
"Shrimp, 300 grams",Nova Scotia,2021,6.5825
"Shrimp, 300 grams",Nova Scotia,2022,7.379166666666666
"Shrimp, 300 grams",Nova Scotia,2023,7.729166666666667
"Shrimp, 300 grams",Nova Scotia,2024,7.21375
"Shrimp, 300 grams",Ontario,2017,6.736666666666667
"Shrimp, 300 grams",Ontario,2018,6.940833333333334
"Shrimp, 300 grams",Ontario,2019,6.836666666666667
"Shrimp, 300 grams",Ontario,2020,6.9125000000000005
"Shrimp, 300 grams",Ontario,2021,7.019166666666667
"Shrimp, 300 grams",Ontario,2022,7.6175
"Shrimp, 300 grams",Ontario,2023,7.728333333333333
"Shrimp, 300 grams",Ontario,2024,7.2125
"Shrimp, 300 grams",Prince Edward Island,2017,6.7225
"Shrimp, 300 grams",Prince Edward Island,2018,6.952500000000001
"Shrimp, 300 grams",Prince Edward Island,2019,6.520833333333333
"Shrimp, 300 grams",Prince Edward Island,2020,6.203333333333333
"Shrimp, 300 grams",Prince Edward Island,2021,6.390000000000001
"Shrimp, 300 grams",Prince Edward Island,2022,7.267500000000001
"Shrimp, 300 grams",Prince Edward Island,2023,7.695833333333333
"Shrimp, 300 grams",Prince Edward Island,2024,7.205
"Shrimp, 300 grams",Quebec,2017,7.0683333333333325
"Shrimp, 300 grams",Quebec,2018,7.3116666666666665
"Shrimp, 300 grams",Quebec,2019,7.085833333333333
"Shrimp, 300 grams",Quebec,2020,7.325
"Shrimp, 300 grams",Quebec,2021,7.803333333333334
"Shrimp, 300 grams",Quebec,2022,7.950833333333333
"Shrimp, 300 grams",Quebec,2023,8.170833333333333
"Shrimp, 300 grams",Quebec,2024,7.99875
"Shrimp, 300 grams",Saskatchewan,2017,7.485833333333333
"Shrimp, 300 grams",Saskatchewan,2018,7.6499999999999995
"Shrimp, 300 grams",Saskatchewan,2019,7.2575
"Shrimp, 300 grams",Saskatchewan,2020,7.110833333333333
"Shrimp, 300 grams",Saskatchewan,2021,7.208333333333333
"Shrimp, 300 grams",Saskatchewan,2022,7.5075
"Shrimp, 300 grams",Saskatchewan,2023,7.454999999999999
"Shrimp, 300 grams",Saskatchewan,2024,7.105
