Products,province,year,avg_total_yearly
"Peanuts, 450 grams",British Columbia,2020,3.3466666666666662
"Peanuts, 450 grams",British Columbia,2021,3.3375
"Peanuts, 450 grams",British Columbia,2022,3.4158333333333335
"Peanuts, 450 grams",British Columbia,2023,3.8225
"Peanuts, 450 grams",British Columbia,2024,4.0125
"Peanuts, 450 grams",Manitoba,2017,3.3366666666666664
"Peanuts, 450 grams",Manitoba,2018,3.3716666666666666
"Peanuts, 450 grams",Manitoba,2019,3.393333333333333
"Peanuts, 450 grams",Manitoba,2020,3.465
"Peanuts, 450 grams",Manitoba,2021,3.4908333333333332
"Peanuts, 450 grams",Manitoba,2022,3.515
"Peanuts, 450 grams",Manitoba,2023,3.8841666666666668
"Peanuts, 450 grams",Manitoba,2024,4.11375
"Peanuts, 450 grams",New Brunswick,2017,3.6616666666666666
"Peanuts, 450 grams",New Brunswick,2018,3.4975
"Peanuts, 450 grams",New Brunswick,2019,3.1133333333333333
"Peanuts, 450 grams",New Brunswick,2020,3.1325000000000003
"Peanuts, 450 grams",New Brunswick,2021,3.1841666666666666
"Peanuts, 450 grams",New Brunswick,2022,3.4233333333333333
"Peanuts, 450 grams",New Brunswick,2023,3.768333333333333
"Peanuts, 450 grams",New Brunswick,2024,3.93375
"Peanuts, 450 grams",Newfoundland and Labrador,2017,3.7158333333333338
"Peanuts, 450 grams",Newfoundland and Labrador,2018,3.4425000000000003
"Peanuts, 450 grams",Newfoundland and Labrador,2019,3.124166666666667
"Peanuts, 450 grams",Newfoundland and Labrador,2020,3.3158333333333334
"Peanuts, 450 grams",Newfoundland and Labrador,2021,3.2100000000000004
"Peanuts, 450 grams",Newfoundland and Labrador,2022,3.393333333333333
"Peanuts, 450 grams",Newfoundland and Labrador,2023,3.730833333333333
"Peanuts, 450 grams",Newfoundland and Labrador,2024,3.9125
"Peanuts, 450 grams",Nova Scotia,2017,3.608333333333333
"Peanuts, 450 grams",Nova Scotia,2018,3.44
"Peanuts, 450 grams",Nova Scotia,2019,3.0991666666666666
"Peanuts, 450 grams",Nova Scotia,2020,3.1
"Peanuts, 450 grams",Nova Scotia,2021,3.1366666666666667
"Peanuts, 450 grams",Nova Scotia,2022,3.3475
"Peanuts, 450 grams",Nova Scotia,2023,3.723333333333333
"Peanuts, 450 grams",Nova Scotia,2024,3.9
"Peanuts, 450 grams",Ontario,2017,3.3658333333333332
"Peanuts, 450 grams",Ontario,2018,3.2691666666666666
"Peanuts, 450 grams",Ontario,2019,3.0574999999999997
"Peanuts, 450 grams",Ontario,2020,3.1283333333333334
"Peanuts, 450 grams",Ontario,2021,3.0375
"Peanuts, 450 grams",Ontario,2022,3.1641666666666666
"Peanuts, 450 grams",Ontario,2023,3.625833333333333
"Peanuts, 450 grams",Ontario,2024,3.775
"Peanuts, 450 grams",Prince Edward Island,2017,3.609166666666667
"Peanuts, 450 grams",Prince Edward Island,2018,3.445
"Peanuts, 450 grams",Prince Edward Island,2019,3.109166666666667
"Peanuts, 450 grams",Prince Edward Island,2020,3.0558333333333336
"Peanuts, 450 grams",Prince Edward Island,2021,3.249166666666667
"Peanuts, 450 grams",Prince Edward Island,2022,3.4275
"Peanuts, 450 grams",Prince Edward Island,2023,3.7725000000000004
"Peanuts, 450 grams",Prince Edward Island,2024,3.9437499999999996
"Peanuts, 450 grams",Quebec,2017,3.529166666666667
"Peanuts, 450 grams",Quebec,2018,3.6291666666666664
"Peanuts, 450 grams",Quebec,2019,3.4425000000000003
"Peanuts, 450 grams",Quebec,2020,3.5233333333333334
"Peanuts, 450 grams",Quebec,2021,3.32
"Peanuts, 450 grams",Quebec,2022,3.4583333333333335
"Peanuts, 450 grams",Quebec,2023,3.72
"Peanuts, 450 grams",Quebec,2024,4.141249999999999
"Peanuts, 450 grams",Saskatchewan,2017,3.3441666666666663
"Peanuts, 450 grams",Saskatchewan,2018,3.2775
"Peanuts, 450 grams",Saskatchewan,2019,3.2441666666666666
"Peanuts, 450 grams",Saskatchewan,2020,3.3083333333333336
"Peanuts, 450 grams",Saskatchewan,2021,3.2891666666666666
"Peanuts, 450 grams",Saskatchewan,2022,3.374166666666667
"Peanuts, 450 grams",Saskatchewan,2023,3.8275
"Peanuts, 450 grams",Saskatchewan,2024,4.0600000000000005
