Products,province,year,avg_total_yearly
"Broccoli, unit",Nova Scotia,2019,2.6683333333333334
"Broccoli, unit",Nova Scotia,2020,2.9658333333333338
"Broccoli, unit",Nova Scotia,2021,3.0574999999999997
"Broccoli, unit",Nova Scotia,2022,3.3491666666666666
"Broccoli, unit",Nova Scotia,2023,3.519166666666667
"Broccoli, unit",Nova Scotia,2024,3.2225
"Broccoli, unit",Ontario,2017,2.2116666666666664
"Broccoli, unit",Ontario,2018,2.2083333333333335
"Broccoli, unit",Ontario,2019,2.3333333333333335
"Broccoli, unit",Ontario,2020,2.4658333333333333
"Broccoli, unit",Ontario,2021,2.504166666666667
"Broccoli, unit",Ontario,2022,2.595833333333333
"Broccoli, unit",Ontario,2023,2.7391666666666663
"Broccoli, unit",Ontario,2024,2.45
"Broccoli, unit",Prince Edward Island,2017,2.3866666666666667
"Broccoli, unit",Prince Edward Island,2018,2.473333333333333
"Broccoli, unit",Prince Edward Island,2019,2.6666666666666665
"Broccoli, unit",Prince Edward Island,2020,2.901666666666667
"Broccoli, unit",Prince Edward Island,2021,3.065
"Broccoli, unit",Prince Edward Island,2022,3.3658333333333332
"Broccoli, unit",Prince Edward Island,2023,3.560833333333333
"Broccoli, unit",Prince Edward Island,2024,3.23875
"Broccoli, unit",Quebec,2017,2.27
"Broccoli, unit",Quebec,2018,2.3808333333333334
"Broccoli, unit",Quebec,2019,2.4808333333333334
"Broccoli, unit",Quebec,2020,2.2616666666666667
"Broccoli, unit",Quebec,2021,2.3183333333333334
"Broccoli, unit",Quebec,2022,2.3916666666666666
"Broccoli, unit",Quebec,2023,2.5825
"Broccoli, unit",Quebec,2024,2.3925
"Broccoli, unit",Saskatchewan,2017,2.6191666666666666
"Broccoli, unit",Saskatchewan,2018,2.5575
"Broccoli, unit",Saskatchewan,2019,2.7291666666666665
"Broccoli, unit",Saskatchewan,2020,2.924166666666667
"Broccoli, unit",Saskatchewan,2021,2.8241666666666667
"Broccoli, unit",Saskatchewan,2022,3.2025
"Broccoli, unit",Saskatchewan,2023,3.8225
"Broccoli, unit",Saskatchewan,2024,3.8475
"Cabbage, per kilogram",Alberta,2017,1.9758333333333333
"Cabbage, per kilogram",Alberta,2018,2.1008333333333336
"Cabbage, per kilogram",Alberta,2019,2.5708333333333333
"Cabbage, per kilogram",Alberta,2020,2.4125
"Cabbage, per kilogram",Alberta,2021,2.3008333333333333
"Cabbage, per kilogram",Alberta,2022,2.6350000000000002
"Cabbage, per kilogram",Alberta,2023,3.0366666666666666
"Cabbage, per kilogram",Alberta,2024,2.7975
"Cabbage, per kilogram",British Columbia,2017,1.9574999999999998
"Cabbage, per kilogram",British Columbia,2018,2.1025
"Cabbage, per kilogram",British Columbia,2019,2.5775
"Cabbage, per kilogram",British Columbia,2020,2.4283333333333332
"Cabbage, per kilogram",British Columbia,2021,2.3583333333333334
"Cabbage, per kilogram",British Columbia,2022,2.7275000000000005
"Cabbage, per kilogram",British Columbia,2023,3.0775
"Cabbage, per kilogram",British Columbia,2024,2.9987500000000002
"Cabbage, per kilogram",Manitoba,2017,1.8933333333333333
"Cabbage, per kilogram",Manitoba,2018,2.004166666666667
"Cabbage, per kilogram",Manitoba,2019,2.4516666666666667
"Cabbage, per kilogram",Manitoba,2020,2.2733333333333334
"Cabbage, per kilogram",Manitoba,2021,2.216666666666667
"Cabbage, per kilogram",Manitoba,2022,2.5383333333333336
"Cabbage, per kilogram",Manitoba,2023,2.8625000000000003
"Cabbage, per kilogram",Manitoba,2024,2.6887499999999998
"Cabbage, per kilogram",New Brunswick,2017,2.191666666666667
"Cabbage, per kilogram",New Brunswick,2018,2.4691666666666667
"Cabbage, per kilogram",New Brunswick,2019,2.830833333333333
"Cabbage, per kilogram",New Brunswick,2020,2.445
"Cabbage, per kilogram",New Brunswick,2021,2.4775
"Cabbage, per kilogram",New Brunswick,2022,2.4883333333333333
"Cabbage, per kilogram",New Brunswick,2023,2.7608333333333337
"Cabbage, per kilogram",New Brunswick,2024,2.83
"Cabbage, per kilogram",Newfoundland and Labrador,2017,2.2691666666666666
"Cabbage, per kilogram",Newfoundland and Labrador,2018,2.2966666666666664
"Cabbage, per kilogram",Newfoundland and Labrador,2019,2.6033333333333335
"Cabbage, per kilogram",Newfoundland and Labrador,2020,2.5508333333333333
"Cabbage, per kilogram",Newfoundland and Labrador,2021,2.5166666666666666
"Cabbage, per kilogram",Newfoundland and Labrador,2022,2.6149999999999998
"Cabbage, per kilogram",Newfoundland and Labrador,2023,2.956666666666667
"Cabbage, per kilogram",Newfoundland and Labrador,2024,3.13375
"Cabbage, per kilogram",Nova Scotia,2017,2.2033333333333336
"Cabbage, per kilogram",Nova Scotia,2018,2.3683333333333336
"Cabbage, per kilogram",Nova Scotia,2019,2.6750000000000003
"Cabbage, per kilogram",Nova Scotia,2020,2.3433333333333333
"Cabbage, per kilogram",Nova Scotia,2021,2.405
"Cabbage, per kilogram",Nova Scotia,2022,2.4949999999999997
"Cabbage, per kilogram",Nova Scotia,2023,2.7675
"Cabbage, per kilogram",Nova Scotia,2024,2.7600000000000002
"Cabbage, per kilogram",Ontario,2017,1.7341666666666666
"Cabbage, per kilogram",Ontario,2018,1.825
"Cabbage, per kilogram",Ontario,2019,2.535
"Cabbage, per kilogram",Ontario,2020,2.1625
"Cabbage, per kilogram",Ontario,2021,2.0516666666666667
"Cabbage, per kilogram",Ontario,2022,2.2983333333333333
"Cabbage, per kilogram",Ontario,2023,2.3958333333333335
"Cabbage, per kilogram",Ontario,2024,2.51375
"Cabbage, per kilogram",Prince Edward Island,2017,2.1958333333333333
"Cabbage, per kilogram",Prince Edward Island,2018,2.3775
"Cabbage, per kilogram",Prince Edward Island,2019,2.674166666666667
"Cabbage, per kilogram",Prince Edward Island,2020,2.353333333333333
"Cabbage, per kilogram",Prince Edward Island,2021,2.4541666666666666
"Cabbage, per kilogram",Prince Edward Island,2022,2.5591666666666666
"Cabbage, per kilogram",Prince Edward Island,2023,2.814166666666667
"Cabbage, per kilogram",Prince Edward Island,2024,2.81625
"Cabbage, per kilogram",Quebec,2017,1.765
"Cabbage, per kilogram",Quebec,2018,2.1633333333333336
"Cabbage, per kilogram",Quebec,2019,2.7225
"Cabbage, per kilogram",Quebec,2020,2.3850000000000002
"Cabbage, per kilogram",Quebec,2021,2.3400000000000003
"Cabbage, per kilogram",Quebec,2022,2.3375
"Cabbage, per kilogram",Quebec,2023,2.4066666666666667
"Cabbage, per kilogram",Quebec,2024,2.81875
"Cabbage, per kilogram",Saskatchewan,2017,1.9825
"Cabbage, per kilogram",Saskatchewan,2018,2.0691666666666664
"Cabbage, per kilogram",Saskatchewan,2019,2.6016666666666666
"Cabbage, per kilogram",Saskatchewan,2020,2.4783333333333335
"Cabbage, per kilogram",Saskatchewan,2021,2.455833333333333
"Cabbage, per kilogram",Saskatchewan,2022,2.765833333333333
"Cabbage, per kilogram",Saskatchewan,2023,3.0258333333333334
"Cabbage, per kilogram",Saskatchewan,2024,2.75875
"Celery, unit",Alberta,2017,2.0908333333333333
"Celery, unit",Alberta,2018,2.0749999999999997
"Celery, unit",Alberta,2019,3.4783333333333335
"Celery, unit",Alberta,2020,2.720833333333333
"Celery, unit",Alberta,2021,2.6149999999999998
"Celery, unit",Alberta,2022,3.0608333333333335
"Celery, unit",Alberta,2023,3.6733333333333333
"Celery, unit",Alberta,2024,3.28375
"Celery, unit",British Columbia,2017,2.0941666666666667
"Celery, unit",British Columbia,2018,2.1175
"Celery, unit",British Columbia,2019,3.4275
"Celery, unit",British Columbia,2020,2.6041666666666665
"Celery, unit",British Columbia,2021,2.5741666666666667
"Celery, unit",British Columbia,2022,3.0683333333333334
"Celery, unit",British Columbia,2023,3.5574999999999997
"Celery, unit",British Columbia,2024,3.2425
"Celery, unit",Manitoba,2017,1.9791666666666667
"Celery, unit",Manitoba,2018,2.025
"Celery, unit",Manitoba,2019,3.3866666666666667
"Celery, unit",Manitoba,2020,2.5766666666666667
"Celery, unit",Manitoba,2021,2.4616666666666664
"Celery, unit",Manitoba,2022,2.950833333333333
"Celery, unit",Manitoba,2023,3.4475
"Celery, unit",Manitoba,2024,3.205
"Celery, unit",New Brunswick,2017,2.7616666666666667
"Celery, unit",New Brunswick,2018,2.7283333333333335
"Celery, unit",New Brunswick,2019,3.6508333333333334
"Celery, unit",New Brunswick,2020,3.0216666666666665
"Celery, unit",New Brunswick,2021,2.9575
"Celery, unit",New Brunswick,2022,3.3524999999999996
"Celery, unit",New Brunswick,2023,3.981666666666667
"Celery, unit",New Brunswick,2024,3.67125
"Celery, unit",Newfoundland and Labrador,2017,3.1791666666666667
"Celery, unit",Newfoundland and Labrador,2018,3.1216666666666666
"Celery, unit",Newfoundland and Labrador,2019,3.865
"Celery, unit",Newfoundland and Labrador,2020,3.3791666666666664
"Celery, unit",Newfoundland and Labrador,2021,3.310833333333333
"Celery, unit",Newfoundland and Labrador,2022,3.6675
"Celery, unit",Newfoundland and Labrador,2023,4.4591666666666665
"Celery, unit",Newfoundland and Labrador,2024,4.1825
"Celery, unit",Nova Scotia,2017,2.7916666666666665
"Celery, unit",Nova Scotia,2018,2.7741666666666664
"Celery, unit",Nova Scotia,2019,3.6908333333333334
"Celery, unit",Nova Scotia,2020,3.1425
"Celery, unit",Nova Scotia,2021,3.015833333333333
"Celery, unit",Nova Scotia,2022,3.393333333333333
"Celery, unit",Nova Scotia,2023,4.0325
"Celery, unit",Nova Scotia,2024,3.75375
"Celery, unit",Ontario,2017,2.2866666666666666
"Celery, unit",Ontario,2018,2.46
"Celery, unit",Ontario,2019,3.5691666666666664
"Celery, unit",Ontario,2020,2.625
"Celery, unit",Ontario,2021,2.5483333333333333
"Celery, unit",Ontario,2022,2.973333333333333
"Celery, unit",Ontario,2023,3.535833333333333
"Celery, unit",Ontario,2024,3.24625
"Celery, unit",Prince Edward Island,2017,2.785
"Celery, unit",Prince Edward Island,2018,2.7533333333333334
"Celery, unit",Prince Edward Island,2019,3.6841666666666666
"Celery, unit",Prince Edward Island,2020,3.145
"Celery, unit",Prince Edward Island,2021,3.0116666666666667
"Celery, unit",Prince Edward Island,2022,3.3858333333333337
"Celery, unit",Prince Edward Island,2023,4.005833333333333
"Celery, unit",Prince Edward Island,2024,3.73
"Celery, unit",Quebec,2017,2.1825
"Celery, unit",Quebec,2018,2.183333333333333
"Celery, unit",Quebec,2019,3.1875
"Celery, unit",Quebec,2020,2.2641666666666667
"Celery, unit",Quebec,2021,2.3691666666666666
"Celery, unit",Quebec,2022,2.91
"Celery, unit",Quebec,2023,3.3141666666666665
"Celery, unit",Quebec,2024,2.73875
"Celery, unit",Saskatchewan,2017,2.1675
"Celery, unit",Saskatchewan,2018,2.143333333333333
"Celery, unit",Saskatchewan,2019,3.5091666666666668
"Celery, unit",Saskatchewan,2020,2.6808333333333336
"Celery, unit",Saskatchewan,2021,2.54
"Celery, unit",Saskatchewan,2022,3.035
"Celery, unit",Saskatchewan,2023,3.625
"Celery, unit",Saskatchewan,2024,3.2600000000000002
"Cucumber, unit",Alberta,2017,1.595
"Cucumber, unit",Alberta,2018,1.7583333333333335
"Cucumber, unit",Alberta,2019,1.8125
"Cucumber, unit",Alberta,2020,1.9124999999999999
"Cucumber, unit",Alberta,2021,1.875
"Cucumber, unit",Alberta,2022,1.9166666666666667
"Cucumber, unit",Alberta,2023,2.0083333333333333
"Cucumber, unit",Alberta,2024,1.915
"Cucumber, unit",British Columbia,2017,1.7066666666666668
"Cucumber, unit",British Columbia,2018,1.8575
"Cucumber, unit",British Columbia,2019,1.9566666666666668
"Cucumber, unit",British Columbia,2020,1.9566666666666668
"Cucumber, unit",British Columbia,2021,2.0
"Cucumber, unit",British Columbia,2022,1.9733333333333334
"Cucumber, unit",British Columbia,2023,2.0783333333333336
"Cucumber, unit",British Columbia,2024,1.92375
"Cucumber, unit",Manitoba,2017,1.4983333333333333
"Cucumber, unit",Manitoba,2018,1.6133333333333333
"Cucumber, unit",Manitoba,2019,1.6941666666666666
"Cucumber, unit",Manitoba,2020,1.7066666666666668
"Cucumber, unit",Manitoba,2021,1.7491666666666665
"Cucumber, unit",Manitoba,2022,1.7866666666666668
"Cucumber, unit",Manitoba,2023,1.9024999999999999
"Cucumber, unit",Manitoba,2024,1.7475
"Cucumber, unit",New Brunswick,2017,1.5
"Cucumber, unit",New Brunswick,2018,1.6233333333333333
"Cucumber, unit",New Brunswick,2019,1.765
"Cucumber, unit",New Brunswick,2020,1.8616666666666666
"Cucumber, unit",New Brunswick,2021,1.8150000000000002
"Cucumber, unit",New Brunswick,2022,1.8208333333333335
"Cucumber, unit",New Brunswick,2023,1.9316666666666666
"Cucumber, unit",New Brunswick,2024,1.9
"Cucumber, unit",Newfoundland and Labrador,2017,1.9791666666666667
"Cucumber, unit",Newfoundland and Labrador,2018,1.9933333333333334
"Cucumber, unit",Newfoundland and Labrador,2019,1.9783333333333333
"Cucumber, unit",Newfoundland and Labrador,2020,2.0658333333333334
"Cucumber, unit",Newfoundland and Labrador,2021,1.9958333333333333
"Cucumber, unit",Newfoundland and Labrador,2022,2.044166666666667
"Cucumber, unit",Newfoundland and Labrador,2023,2.1991666666666667
"Cucumber, unit",Newfoundland and Labrador,2024,2.2275
"Cucumber, unit",Nova Scotia,2017,1.5041666666666667
"Cucumber, unit",Nova Scotia,2018,1.6125
"Cucumber, unit",Nova Scotia,2019,1.7491666666666665
"Cucumber, unit",Nova Scotia,2020,1.8308333333333333
"Cucumber, unit",Nova Scotia,2021,1.7924999999999998
"Cucumber, unit",Nova Scotia,2022,1.875
"Cucumber, unit",Nova Scotia,2023,1.9174999999999998
"Cucumber, unit",Nova Scotia,2024,1.89625
"Cucumber, unit",Ontario,2017,1.2483333333333333
"Cucumber, unit",Ontario,2018,1.335
"Cucumber, unit",Ontario,2019,1.4508333333333334
"Cucumber, unit",Ontario,2020,1.445
"Cucumber, unit",Ontario,2021,1.4941666666666666
"Cucumber, unit",Ontario,2022,1.4833333333333334
"Cucumber, unit",Ontario,2023,1.6016666666666666
"Cucumber, unit",Ontario,2024,1.5025
"Cucumber, unit",Prince Edward Island,2017,1.5325
"Cucumber, unit",Prince Edward Island,2018,1.6208333333333333
"Cucumber, unit",Prince Edward Island,2019,1.7691666666666668
"Cucumber, unit",Prince Edward Island,2020,1.8375000000000001
"Cucumber, unit",Prince Edward Island,2021,1.8058333333333332
"Cucumber, unit",Prince Edward Island,2022,1.8975
"Cucumber, unit",Prince Edward Island,2023,1.9733333333333334
"Cucumber, unit",Prince Edward Island,2024,1.895
"Cucumber, unit",Quebec,2017,1.2683333333333333
"Cucumber, unit",Quebec,2018,1.4649999999999999
"Cucumber, unit",Quebec,2019,1.4658333333333333
"Cucumber, unit",Quebec,2020,1.585
"Cucumber, unit",Quebec,2021,1.5966666666666667
"Cucumber, unit",Quebec,2022,1.4174999999999998
"Cucumber, unit",Quebec,2023,1.655
"Cucumber, unit",Quebec,2024,1.515
"Cucumber, unit",Saskatchewan,2017,1.6116666666666666
"Cucumber, unit",Saskatchewan,2018,1.7149999999999999
"Cucumber, unit",Saskatchewan,2019,1.805
"Cucumber, unit",Saskatchewan,2020,1.875
"Cucumber, unit",Saskatchewan,2021,1.8483333333333334
"Cucumber, unit",Saskatchewan,2022,1.8841666666666665
"Cucumber, unit",Saskatchewan,2023,1.9758333333333333
"Cucumber, unit",Saskatchewan,2024,1.885
"Iceberg lettuce, unit",Alberta,2017,2.103333333333333
"Iceberg lettuce, unit",Alberta,2018,2.3133333333333335
"Iceberg lettuce, unit",Alberta,2019,2.5683333333333334
"Iceberg lettuce, unit",Alberta,2020,2.4658333333333333
"Iceberg lettuce, unit",Alberta,2021,2.549166666666667
"Iceberg lettuce, unit",Alberta,2022,3.1941666666666664
"Iceberg lettuce, unit",Alberta,2023,3.359166666666667
"Iceberg lettuce, unit",Alberta,2024,3.15625
"Iceberg lettuce, unit",British Columbia,2017,2.0566666666666666
"Iceberg lettuce, unit",British Columbia,2018,2.28
"Iceberg lettuce, unit",British Columbia,2019,2.4825
"Iceberg lettuce, unit",British Columbia,2020,2.38
"Iceberg lettuce, unit",British Columbia,2021,2.4366666666666665
"Iceberg lettuce, unit",British Columbia,2022,3.176666666666667
"Iceberg lettuce, unit",British Columbia,2023,3.295
"Iceberg lettuce, unit",British Columbia,2024,3.0575
"Iceberg lettuce, unit",Manitoba,2017,2.1283333333333334
"Iceberg lettuce, unit",Manitoba,2018,2.3400000000000003
"Iceberg lettuce, unit",Manitoba,2019,2.544166666666667
"Iceberg lettuce, unit",Manitoba,2020,2.42
"Iceberg lettuce, unit",Manitoba,2021,2.4274999999999998
"Iceberg lettuce, unit",Manitoba,2022,3.143333333333333
"Iceberg lettuce, unit",Manitoba,2023,3.2283333333333335
"Iceberg lettuce, unit",Manitoba,2024,3.05125
"Iceberg lettuce, unit",New Brunswick,2017,2.1016666666666666
"Iceberg lettuce, unit",New Brunswick,2018,2.37
"Iceberg lettuce, unit",New Brunswick,2019,2.645
"Iceberg lettuce, unit",New Brunswick,2020,2.9266666666666663
"Iceberg lettuce, unit",New Brunswick,2021,2.7825
"Iceberg lettuce, unit",New Brunswick,2022,3.2099999999999995
"Iceberg lettuce, unit",New Brunswick,2023,3.2733333333333334
"Iceberg lettuce, unit",New Brunswick,2024,3.29
"Iceberg lettuce, unit",Newfoundland and Labrador,2017,2.7433333333333336
"Iceberg lettuce, unit",Newfoundland and Labrador,2018,2.731666666666667
"Iceberg lettuce, unit",Newfoundland and Labrador,2019,2.811666666666667
"Iceberg lettuce, unit",Newfoundland and Labrador,2020,3.1175
"Iceberg lettuce, unit",Newfoundland and Labrador,2021,3.170833333333333
"Iceberg lettuce, unit",Newfoundland and Labrador,2022,3.5091666666666668
"Iceberg lettuce, unit",Newfoundland and Labrador,2023,3.7133333333333334
"Iceberg lettuce, unit",Newfoundland and Labrador,2024,3.74125
"Iceberg lettuce, unit",Nova Scotia,2017,2.1075
"Iceberg lettuce, unit",Nova Scotia,2018,2.3841666666666668
"Iceberg lettuce, unit",Nova Scotia,2019,2.5975
"Iceberg lettuce, unit",Nova Scotia,2020,2.9825
"Iceberg lettuce, unit",Nova Scotia,2021,2.8433333333333333
"Iceberg lettuce, unit",Nova Scotia,2022,3.24
"Iceberg lettuce, unit",Nova Scotia,2023,3.2975
"Iceberg lettuce, unit",Nova Scotia,2024,3.25875
"Iceberg lettuce, unit",Ontario,2017,1.7741666666666667
"Iceberg lettuce, unit",Ontario,2018,2.0466666666666664
"Iceberg lettuce, unit",Ontario,2019,2.2966666666666664
"Iceberg lettuce, unit",Ontario,2020,2.339166666666667
"Iceberg lettuce, unit",Ontario,2021,2.3291666666666666
"Iceberg lettuce, unit",Ontario,2022,2.9066666666666663
"Iceberg lettuce, unit",Ontario,2023,2.8816666666666664
"Iceberg lettuce, unit",Ontario,2024,2.955
"Iceberg lettuce, unit",Prince Edward Island,2017,2.1750000000000003
"Iceberg lettuce, unit",Prince Edward Island,2018,2.4166666666666665
"Iceberg lettuce, unit",Prince Edward Island,2019,2.6350000000000002
"Iceberg lettuce, unit",Prince Edward Island,2020,3.025
"Iceberg lettuce, unit",Prince Edward Island,2021,2.9058333333333333
"Iceberg lettuce, unit",Prince Edward Island,2022,3.2816666666666667
"Iceberg lettuce, unit",Prince Edward Island,2023,3.3858333333333337
"Iceberg lettuce, unit",Prince Edward Island,2024,3.35875
"Iceberg lettuce, unit",Quebec,2017,1.7325
"Iceberg lettuce, unit",Quebec,2018,1.9316666666666666
"Iceberg lettuce, unit",Quebec,2019,2.2608333333333333
"Iceberg lettuce, unit",Quebec,2020,2.2558333333333334
"Iceberg lettuce, unit",Quebec,2021,2.1616666666666666
"Iceberg lettuce, unit",Quebec,2022,2.7591666666666668
"Iceberg lettuce, unit",Quebec,2023,2.7466666666666666
"Iceberg lettuce, unit",Quebec,2024,2.715
"Iceberg lettuce, unit",Saskatchewan,2017,2.1733333333333333
"Iceberg lettuce, unit",Saskatchewan,2018,2.3525
"Iceberg lettuce, unit",Saskatchewan,2019,2.5608333333333335
"Iceberg lettuce, unit",Saskatchewan,2020,2.455833333333333
"Iceberg lettuce, unit",Saskatchewan,2021,2.486666666666667
"Iceberg lettuce, unit",Saskatchewan,2022,3.2183333333333333
"Iceberg lettuce, unit",Saskatchewan,2023,3.3091666666666666
"Iceberg lettuce, unit",Saskatchewan,2024,3.1237500000000002
"Onions, per kilogram",Alberta,2017,3.2550000000000003
"Onions, per kilogram",Alberta,2018,3.233333333333333
"Onions, per kilogram",Alberta,2019,3.9466666666666668
"Onions, per kilogram",Alberta,2020,4.0525
"Onions, per kilogram",Alberta,2021,4.218333333333333
"Onions, per kilogram",Alberta,2022,5.096666666666667
"Onions, per kilogram",Alberta,2023,5.399166666666667
"Onions, per kilogram",Alberta,2024,5.615
"Onions, per kilogram",British Columbia,2017,3.075833333333333
"Onions, per kilogram",British Columbia,2018,3.195
"Onions, per kilogram",British Columbia,2019,3.77
"Onions, per kilogram",British Columbia,2020,3.9375
"Onions, per kilogram",British Columbia,2021,4.155
"Onions, per kilogram",British Columbia,2022,4.996666666666667
"Onions, per kilogram",British Columbia,2023,5.4325
"Onions, per kilogram",British Columbia,2024,5.5825
"Onions, per kilogram",Manitoba,2017,3.231666666666667
"Onions, per kilogram",Manitoba,2018,3.188333333333333
"Onions, per kilogram",Manitoba,2019,3.8775
"Onions, per kilogram",Manitoba,2020,4.010833333333333
"Onions, per kilogram",Manitoba,2021,4.14
"Onions, per kilogram",Manitoba,2022,5.066666666666666
"Onions, per kilogram",Manitoba,2023,5.379166666666666
"Onions, per kilogram",Manitoba,2024,5.565
"Onions, per kilogram",New Brunswick,2017,4.7025
"Onions, per kilogram",New Brunswick,2018,4.870833333333333
"Onions, per kilogram",New Brunswick,2019,5.121666666666667
"Onions, per kilogram",New Brunswick,2020,4.865
"Onions, per kilogram",New Brunswick,2021,4.921666666666667
"Onions, per kilogram",New Brunswick,2022,5.82
"Onions, per kilogram",New Brunswick,2023,5.8741666666666665
"Onions, per kilogram",New Brunswick,2024,6.73875
"Onions, per kilogram",Newfoundland and Labrador,2017,5.129166666666666
"Onions, per kilogram",Newfoundland and Labrador,2018,5.068333333333333
"Onions, per kilogram",Newfoundland and Labrador,2019,5.22
"Onions, per kilogram",Newfoundland and Labrador,2020,4.944166666666667
"Onions, per kilogram",Newfoundland and Labrador,2021,5.139166666666667
"Onions, per kilogram",Newfoundland and Labrador,2022,5.739166666666667
"Onions, per kilogram",Newfoundland and Labrador,2023,5.986666666666667
"Onions, per kilogram",Newfoundland and Labrador,2024,6.94625
"Onions, per kilogram",Nova Scotia,2017,4.814166666666667
"Onions, per kilogram",Nova Scotia,2018,4.954166666666667
"Onions, per kilogram",Nova Scotia,2019,5.059166666666667
"Onions, per kilogram",Nova Scotia,2020,4.861666666666667
"Onions, per kilogram",Nova Scotia,2021,4.935833333333333
"Onions, per kilogram",Nova Scotia,2022,5.834166666666667
"Onions, per kilogram",Nova Scotia,2023,5.891666666666667
"Onions, per kilogram",Nova Scotia,2024,6.6725
"Onions, per kilogram",Ontario,2017,3.638333333333333
"Onions, per kilogram",Ontario,2018,4.09
"Onions, per kilogram",Ontario,2019,4.5183333333333335
"Onions, per kilogram",Ontario,2020,4.4174999999999995
"Onions, per kilogram",Ontario,2021,4.4025
"Onions, per kilogram",Ontario,2022,5.5008333333333335
"Onions, per kilogram",Ontario,2023,5.400833333333334
"Onions, per kilogram",Ontario,2024,5.80625
"Onions, per kilogram",Prince Edward Island,2017,4.8025
"Onions, per kilogram",Prince Edward Island,2018,5.016666666666667
"Onions, per kilogram",Prince Edward Island,2019,5.08
"Onions, per kilogram",Prince Edward Island,2020,4.815833333333333
"Onions, per kilogram",Prince Edward Island,2021,4.946666666666666
"Onions, per kilogram",Prince Edward Island,2022,5.879166666666666
"Onions, per kilogram",Prince Edward Island,2023,5.941666666666666
"Onions, per kilogram",Prince Edward Island,2024,6.733750000000001
"Onions, per kilogram",Quebec,2017,3.1666666666666665
"Onions, per kilogram",Quebec,2018,3.4783333333333335
"Onions, per kilogram",Quebec,2019,4.6375
"Onions, per kilogram",Quebec,2020,4.395833333333333
"Onions, per kilogram",Quebec,2021,4.248333333333333
"Onions, per kilogram",Quebec,2022,5.010000000000001
"Onions, per kilogram",Quebec,2023,4.695833333333334
"Onions, per kilogram",Quebec,2024,6.2375
"Onions, per kilogram",Saskatchewan,2017,3.1650000000000005
"Onions, per kilogram",Saskatchewan,2018,3.195
"Onions, per kilogram",Saskatchewan,2019,3.954166666666667
"Onions, per kilogram",Saskatchewan,2020,4.101666666666667
"Onions, per kilogram",Saskatchewan,2021,4.184166666666667
"Onions, per kilogram",Saskatchewan,2022,5.1075
"Onions, per kilogram",Saskatchewan,2023,5.4675
"Onions, per kilogram",Saskatchewan,2024,5.56875
"Peppers, per kilogram",Alberta,2017,6.324166666666667
"Peppers, per kilogram",Alberta,2018,6.665
"Peppers, per kilogram",Alberta,2019,7.434166666666666
"Peppers, per kilogram",Alberta,2020,7.53
"Peppers, per kilogram",Alberta,2021,7.301666666666667
"Peppers, per kilogram",Alberta,2022,7.9875
"Peppers, per kilogram",Alberta,2023,8.700000000000001
"Peppers, per kilogram",Alberta,2024,8.27625
"Peppers, per kilogram",British Columbia,2017,6.69
"Peppers, per kilogram",British Columbia,2018,7.145833333333333
"Peppers, per kilogram",British Columbia,2019,7.8
