REF_DATE,GEO,Products,VALUE
2023-09-01,Canada,"Milk, 4 litres",6.37
2023-10-01,Canada,"Milk, 4 litres",6.38
2023-11-01,Canada,"Milk, 4 litres",6.4
2023-12-01,Canada,"Milk, 4 litres",6.42
2024-01-01,Canada,"Milk, 4 litres",6.41
2024-02-01,Canada,"Milk, 4 litres",6.45
2024-03-01,Canada,"Milk, 4 litres",6.42
2024-04-01,Canada,"Milk, 4 litres",6.43
2024-05-01,Canada,"Milk, 4 litres",6.61
2024-06-01,Canada,"Milk, 4 litres",6.65
2024-07-01,Canada,"Milk, 4 litres",6.58
2024-08-01,Canada,"Milk, 4 litres",6.65
2017-01-01,Canada,"Cream, 1 litre",3.35
2017-02-01,Canada,"Cream, 1 litre",3.37
2017-03-01,Canada,"Cream, 1 litre",3.42
2017-04-01,Canada,"Cream, 1 litre",3.2
2017-05-01,Canada,"Cream, 1 litre",3.46
2017-06-01,Canada,"Cream, 1 litre",3.35
2017-07-01,Canada,"Cream, 1 litre",3.52
2017-08-01,Canada,"Cream, 1 litre",3.47
2017-09-01,Canada,"Cream, 1 litre",3.45
2017-10-01,Canada,"Cream, 1 litre",3.27
2017-11-01,Canada,"Cream, 1 litre",3.48
2017-12-01,Canada,"Cream, 1 litre",3.25
2018-01-01,Canada,"Cream, 1 litre",3.52
2018-02-01,Canada,"Cream, 1 litre",3.59
2018-03-01,Canada,"Cream, 1 litre",3.32
2018-04-01,Canada,"Cream, 1 litre",3.4
2018-05-01,Canada,"Cream, 1 litre",3.47
2018-06-01,Canada,"Cream, 1 litre",3.38
2018-07-01,Canada,"Cream, 1 litre",3.55
2018-08-01,Canada,"Cream, 1 litre",3.63
2018-09-01,Canada,"Cream, 1 litre",3.61
2018-10-01,Canada,"Cream, 1 litre",3.67
2018-11-01,Canada,"Cream, 1 litre",3.58
2018-12-01,Canada,"Cream, 1 litre",3.59
2019-01-01,Canada,"Cream, 1 litre",3.65
2019-02-01,Canada,"Cream, 1 litre",3.75
2019-03-01,Canada,"Cream, 1 litre",3.61
2019-04-01,Canada,"Cream, 1 litre",3.39
2019-05-01,Canada,"Cream, 1 litre",3.58
2019-06-01,Canada,"Cream, 1 litre",3.61
2019-07-01,Canada,"Cream, 1 litre",3.77
2019-08-01,Canada,"Cream, 1 litre",3.78
2019-09-01,Canada,"Cream, 1 litre",3.78
2019-10-01,Canada,"Cream, 1 litre",3.46
2019-11-01,Canada,"Cream, 1 litre",3.62
2019-12-01,Canada,"Cream, 1 litre",3.6
2020-01-01,Canada,"Cream, 1 litre",3.71
2020-02-01,Canada,"Cream, 1 litre",3.86
2020-03-01,Canada,"Cream, 1 litre",3.85
2020-04-01,Canada,"Cream, 1 litre",3.75
2020-05-01,Canada,"Cream, 1 litre",3.72
2020-06-01,Canada,"Cream, 1 litre",3.85
2020-07-01,Canada,"Cream, 1 litre",3.77
2020-08-01,Canada,"Cream, 1 litre",3.79
2020-09-01,Canada,"Cream, 1 litre",3.74
2020-10-01,Canada,"Cream, 1 litre",3.64
2020-11-01,Canada,"Cream, 1 litre",3.59
2020-12-01,Canada,"Cream, 1 litre",3.57
2021-01-01,Canada,"Cream, 1 litre",3.76
2021-02-01,Canada,"Cream, 1 litre",3.83
2021-03-01,Canada,"Cream, 1 litre",3.84
2021-04-01,Canada,"Cream, 1 litre",3.83
2021-05-01,Canada,"Cream, 1 litre",3.88
2021-06-01,Canada,"Cream, 1 litre",3.81
2021-07-01,Canada,"Cream, 1 litre",4.0
2021-08-01,Canada,"Cream, 1 litre",4.05
2021-09-01,Canada,"Cream, 1 litre",3.92
2021-10-01,Canada,"Cream, 1 litre",3.85
2021-11-01,Canada,"Cream, 1 litre",3.78
2021-12-01,Canada,"Cream, 1 litre",3.82
2022-01-01,Canada,"Cream, 1 litre",3.91
2022-02-01,Canada,"Cream, 1 litre",4.16
2022-03-01,Canada,"Cream, 1 litre",4.15
2022-04-01,Canada,"Cream, 1 litre",4.06
2022-05-01,Canada,"Cream, 1 litre",4.23
2022-06-01,Canada,"Cream, 1 litre",4.23
2022-07-01,Canada,"Cream, 1 litre",4.35
2022-08-01,Canada,"Cream, 1 litre",4.35
2022-09-01,Canada,"Cream, 1 litre",4.27
2022-10-01,Canada,"Cream, 1 litre",4.02
2022-11-01,Canada,"Cream, 1 litre",4.2
2022-12-01,Canada,"Cream, 1 litre",3.98
2023-01-01,Canada,"Cream, 1 litre",4.47
2023-02-01,Canada,"Cream, 1 litre",4.45
2023-03-01,Canada,"Cream, 1 litre",4.43
2023-04-01,Canada,"Cream, 1 litre",4.4
2023-05-01,Canada,"Cream, 1 litre",4.64
2023-06-01,Canada,"Cream, 1 litre",4.68
2023-07-01,Canada,"Cream, 1 litre",4.65
2023-08-01,Canada,"Cream, 1 litre",4.66
2023-09-01,Canada,"Cream, 1 litre",4.46
2023-10-01,Canada,"Cream, 1 litre",4.46
2023-11-01,Canada,"Cream, 1 litre",4.41
2023-12-01,Canada,"Cream, 1 litre",4.35
2024-01-01,Canada,"Cream, 1 litre",4.45
2024-02-01,Canada,"Cream, 1 litre",4.35
2024-03-01,Canada,"Cream, 1 litre",4.19
2024-04-01,Canada,"Cream, 1 litre",4.44
2024-05-01,Canada,"Cream, 1 litre",4.51
2024-06-01,Canada,"Cream, 1 litre",4.67
2024-07-01,Canada,"Cream, 1 litre",4.69
2024-08-01,Canada,"Cream, 1 litre",4.74
2017-01-01,Canada,"Butter, 454 grams",4.1
2017-02-01,Canada,"Butter, 454 grams",4.15
2017-03-01,Canada,"Butter, 454 grams",4.49
2017-04-01,Canada,"Butter, 454 grams",4.2
2017-05-01,Canada,"Butter, 454 grams",4.37
2017-06-01,Canada,"Butter, 454 grams",4.18
2017-07-01,Canada,"Butter, 454 grams",3.87
2017-08-01,Canada,"Butter, 454 grams",4.29
2017-09-01,Canada,"Butter, 454 grams",3.78
2017-10-01,Canada,"Butter, 454 grams",3.86
2017-11-01,Canada,"Butter, 454 grams",3.97
2017-12-01,Canada,"Butter, 454 grams",4.02
2018-01-01,Canada,"Butter, 454 grams",4.17
2018-02-01,Canada,"Butter, 454 grams",4.14
2018-03-01,Canada,"Butter, 454 grams",3.71
2018-04-01,Canada,"Butter, 454 grams",4.05
2018-05-01,Canada,"Butter, 454 grams",4.07
2018-06-01,Canada,"Butter, 454 grams",4.02
2018-07-01,Canada,"Butter, 454 grams",3.88
2018-08-01,Canada,"Butter, 454 grams",4.1
2018-09-01,Canada,"Butter, 454 grams",3.73
2018-10-01,Canada,"Butter, 454 grams",4.11
2018-11-01,Canada,"Butter, 454 grams",3.92
2018-12-01,Canada,"Butter, 454 grams",4.03
2019-01-01,Canada,"Butter, 454 grams",4.4
2019-02-01,Canada,"Butter, 454 grams",4.16
2019-03-01,Canada,"Butter, 454 grams",4.41
2019-04-01,Canada,"Butter, 454 grams",3.64
2019-05-01,Canada,"Butter, 454 grams",4.1
2019-06-01,Canada,"Butter, 454 grams",4.13
2019-07-01,Canada,"Butter, 454 grams",4.04
2019-08-01,Canada,"Butter, 454 grams",4.16
2019-09-01,Canada,"Butter, 454 grams",3.9
2019-10-01,Canada,"Butter, 454 grams",3.95
2019-11-01,Canada,"Butter, 454 grams",3.83
2019-12-01,Canada,"Butter, 454 grams",3.96
2020-01-01,Canada,"Butter, 454 grams",4.15
2020-02-01,Canada,"Butter, 454 grams",4.65
2020-03-01,Canada,"Butter, 454 grams",4.56
2020-04-01,Canada,"Butter, 454 grams",4.5
2020-05-01,Canada,"Butter, 454 grams",4.41
2020-06-01,Canada,"Butter, 454 grams",4.44
2020-07-01,Canada,"Butter, 454 grams",4.02
2020-08-01,Canada,"Butter, 454 grams",4.38
2020-09-01,Canada,"Butter, 454 grams",4.1
2020-10-01,Canada,"Butter, 454 grams",4.31
2020-11-01,Canada,"Butter, 454 grams",4.27
2020-12-01,Canada,"Butter, 454 grams",4.77
2021-01-01,Canada,"Butter, 454 grams",4.41
2021-02-01,Canada,"Butter, 454 grams",4.87
2021-03-01,Canada,"Butter, 454 grams",4.09
2021-04-01,Canada,"Butter, 454 grams",5.07
2021-05-01,Canada,"Butter, 454 grams",5.05
2021-06-01,Canada,"Butter, 454 grams",5.07
2021-07-01,Canada,"Butter, 454 grams",4.85
2021-08-01,Canada,"Butter, 454 grams",5.08
2021-09-01,Canada,"Butter, 454 grams",4.38
2021-10-01,Canada,"Butter, 454 grams",4.75
2021-11-01,Canada,"Butter, 454 grams",4.51
2021-12-01,Canada,"Butter, 454 grams",4.93
2022-01-01,Canada,"Butter, 454 grams",4.72
2022-02-01,Canada,"Butter, 454 grams",5.36
2022-03-01,Canada,"Butter, 454 grams",5.11
2022-04-01,Canada,"Butter, 454 grams",5.25
2022-05-01,Canada,"Butter, 454 grams",5.82
2022-06-01,Canada,"Butter, 454 grams",6.11
2022-07-01,Canada,"Butter, 454 grams",5.72
2022-08-01,Canada,"Butter, 454 grams",5.44
2022-09-01,Canada,"Butter, 454 grams",4.97
2022-10-01,Canada,"Butter, 454 grams",5.7
2022-11-01,Canada,"Butter, 454 grams",5.5
2022-12-01,Canada,"Butter, 454 grams",6.16
2023-01-01,Canada,"Butter, 454 grams",5.87
2023-02-01,Canada,"Butter, 454 grams",6.42
2023-03-01,Canada,"Butter, 454 grams",5.5
2023-04-01,Canada,"Butter, 454 grams",6.34
2023-05-01,Canada,"Butter, 454 grams",6.42
2023-06-01,Canada,"Butter, 454 grams",6.24
2023-07-01,Canada,"Butter, 454 grams",6.27
2023-08-01,Canada,"Butter, 454 grams",5.94
2023-09-01,Canada,"Butter, 454 grams",5.53
2023-10-01,Canada,"Butter, 454 grams",6.12
2023-11-01,Canada,"Butter, 454 grams",5.91
2023-12-01,Canada,"Butter, 454 grams",6.09
2024-01-01,Canada,"Butter, 454 grams",6.14
2024-02-01,Canada,"Butter, 454 grams",6.01
2024-03-01,Canada,"Butter, 454 grams",5.49
2024-04-01,Canada,"Butter, 454 grams",5.91
2024-05-01,Canada,"Butter, 454 grams",5.8
2024-06-01,Canada,"Butter, 454 grams",6.02
2024-07-01,Canada,"Butter, 454 grams",6.3
2024-08-01,Canada,"Butter, 454 grams",5.76
2017-01-01,Canada,"Margarine, 907 grams",4.23
2017-02-01,Canada,"Margarine, 907 grams",3.91
2017-03-01,Canada,"Margarine, 907 grams",4.1
2017-04-01,Canada,"Margarine, 907 grams",4.36
2017-05-01,Canada,"Margarine, 907 grams",4.47
2017-06-01,Canada,"Margarine, 907 grams",4.18
2017-07-01,Canada,"Margarine, 907 grams",4.1
2017-08-01,Canada,"Margarine, 907 grams",4.35
2017-09-01,Canada,"Margarine, 907 grams",4.51
2017-10-01,Canada,"Margarine, 907 grams",4.53
2017-11-01,Canada,"Margarine, 907 grams",4.18
2017-12-01,Canada,"Margarine, 907 grams",4.16
2018-01-01,Canada,"Margarine, 907 grams",4.24
2018-02-01,Canada,"Margarine, 907 grams",4.1
2018-03-01,Canada,"Margarine, 907 grams",4.24
2018-04-01,Canada,"Margarine, 907 grams",4.59
2018-05-01,Canada,"Margarine, 907 grams",4.44
2018-06-01,Canada,"Margarine, 907 grams",4.43
2018-07-01,Canada,"Margarine, 907 grams",4.55
2018-08-01,Canada,"Margarine, 907 grams",4.58
2018-09-01,Canada,"Margarine, 907 grams",4.26
2018-10-01,Canada,"Margarine, 907 grams",4.45
2018-11-01,Canada,"Margarine, 907 grams",4.22
2018-12-01,Canada,"Margarine, 907 grams",4.2
2019-01-01,Canada,"Margarine, 907 grams",4.33
2019-02-01,Canada,"Margarine, 907 grams",4.43
2019-03-01,Canada,"Margarine, 907 grams",4.35
2019-04-01,Canada,"Margarine, 907 grams",4.48
2019-05-01,Canada,"Margarine, 907 grams",4.4
2019-06-01,Canada,"Margarine, 907 grams",4.46
2019-07-01,Canada,"Margarine, 907 grams",4.46
2019-08-01,Canada,"Margarine, 907 grams",4.58
2019-09-01,Canada,"Margarine, 907 grams",4.33
2019-10-01,Canada,"Margarine, 907 grams",4.44
2019-11-01,Canada,"Margarine, 907 grams",4.1
2019-12-01,Canada,"Margarine, 907 grams",4.17
2020-01-01,Canada,"Margarine, 907 grams",4.36
2020-02-01,Canada,"Margarine, 907 grams",4.08
2020-03-01,Canada,"Margarine, 907 grams",4.44
2020-04-01,Canada,"Margarine, 907 grams",4.7
2020-05-01,Canada,"Margarine, 907 grams",4.33
2020-06-01,Canada,"Margarine, 907 grams",4.29
2020-07-01,Canada,"Margarine, 907 grams",4.31
2020-08-01,Canada,"Margarine, 907 grams",4.69
2020-09-01,Canada,"Margarine, 907 grams",4.51
2020-10-01,Canada,"Margarine, 907 grams",4.32
2020-11-01,Canada,"Margarine, 907 grams",4.26
2020-12-01,Canada,"Margarine, 907 grams",4.36
2021-01-01,Canada,"Margarine, 907 grams",4.51
2021-02-01,Canada,"Margarine, 907 grams",4.65
2021-03-01,Canada,"Margarine, 907 grams",4.47
2021-04-01,Canada,"Margarine, 907 grams",4.78
2021-05-01,Canada,"Margarine, 907 grams",4.73
2021-06-01,Canada,"Margarine, 907 grams",4.89
2021-07-01,Canada,"Margarine, 907 grams",4.79
2021-08-01,Canada,"Margarine, 907 grams",5.01
2021-09-01,Canada,"Margarine, 907 grams",5.05
2021-10-01,Canada,"Margarine, 907 grams",4.97
2021-11-01,Canada,"Margarine, 907 grams",5.16
2021-12-01,Canada,"Margarine, 907 grams",4.98
2022-01-01,Canada,"Margarine, 907 grams",5.15
2022-02-01,Canada,"Margarine, 907 grams",5.33
2022-03-01,Canada,"Margarine, 907 grams",5.78
2022-04-01,Canada,"Margarine, 907 grams",6.24
2022-05-01,Canada,"Margarine, 907 grams",6.25
2022-06-01,Canada,"Margarine, 907 grams",6.4
2022-07-01,Canada,"Margarine, 907 grams",6.56
2022-08-01,Canada,"Margarine, 907 grams",7.02
2022-09-01,Canada,"Margarine, 907 grams",7.08
2022-10-01,Canada,"Margarine, 907 grams",6.95
2022-11-01,Canada,"Margarine, 907 grams",7.11
2022-12-01,Canada,"Margarine, 907 grams",7.08
2023-01-01,Canada,"Margarine, 907 grams",7.15
2023-02-01,Canada,"Margarine, 907 grams",7.03
2023-03-01,Canada,"Margarine, 907 grams",7.3
2023-04-01,Canada,"Margarine, 907 grams",7.35
2023-05-01,Canada,"Margarine, 907 grams",7.46
2023-06-01,Canada,"Margarine, 907 grams",7.5
2023-07-01,Canada,"Margarine, 907 grams",7.61
2023-08-01,Canada,"Margarine, 907 grams",7.43
2023-09-01,Canada,"Margarine, 907 grams",7.6
2023-10-01,Canada,"Margarine, 907 grams",7.47
2023-11-01,Canada,"Margarine, 907 grams",7.25
2023-12-01,Canada,"Margarine, 907 grams",7.55
2024-01-01,Canada,"Margarine, 907 grams",7.42
2024-02-01,Canada,"Margarine, 907 grams",7.43
2024-03-01,Canada,"Margarine, 907 grams",7.42
2024-04-01,Canada,"Margarine, 907 grams",6.91
2024-05-01,Canada,"Margarine, 907 grams",7.35
2024-06-01,Canada,"Margarine, 907 grams",7.26
2024-07-01,Canada,"Margarine, 907 grams",7.51
2024-08-01,Canada,"Margarine, 907 grams",7.31
2017-01-01,Canada,"Block cheese, 500 grams",5.82
2017-02-01,Canada,"Block cheese, 500 grams",5.94
2017-03-01,Canada,"Block cheese, 500 grams",5.87
2017-04-01,Canada,"Block cheese, 500 grams",5.47
2017-05-01,Canada,"Block cheese, 500 grams",5.92
2017-06-01,Canada,"Block cheese, 500 grams",5.81
2017-07-01,Canada,"Block cheese, 500 grams",5.85
2017-08-01,Canada,"Block cheese, 500 grams",5.99
2017-09-01,Canada,"Block cheese, 500 grams",5.7
2017-10-01,Canada,"Block cheese, 500 grams",5.56
2017-11-01,Canada,"Block cheese, 500 grams",5.78
2017-12-01,Canada,"Block cheese, 500 grams",5.42
2018-01-01,Canada,"Block cheese, 500 grams",5.72
2018-02-01,Canada,"Block cheese, 500 grams",5.88
2018-03-01,Canada,"Block cheese, 500 grams",5.52
2018-04-01,Canada,"Block cheese, 500 grams",5.86
2018-05-01,Canada,"Block cheese, 500 grams",5.89
2018-06-01,Canada,"Block cheese, 500 grams",5.85
2018-07-01,Canada,"Block cheese, 500 grams",5.8
2018-08-01,Canada,"Block cheese, 500 grams",5.86
2018-09-01,Canada,"Block cheese, 500 grams",5.87
2018-10-01,Canada,"Block cheese, 500 grams",5.58
2018-11-01,Canada,"Block cheese, 500 grams",5.6
2018-12-01,Canada,"Block cheese, 500 grams",5.36
2019-01-01,Canada,"Block cheese, 500 grams",5.85
2019-02-01,Canada,"Block cheese, 500 grams",5.72
2019-03-01,Canada,"Block cheese, 500 grams",5.97
2019-04-01,Canada,"Block cheese, 500 grams",5.86
2019-05-01,Canada,"Block cheese, 500 grams",6.02
2019-06-01,Canada,"Block cheese, 500 grams",5.95
2019-07-01,Canada,"Block cheese, 500 grams",6.03
2019-08-01,Canada,"Block cheese, 500 grams",5.86
2019-09-01,Canada,"Block cheese, 500 grams",5.92
2019-10-01,Canada,"Block cheese, 500 grams",5.63
2019-11-01,Canada,"Block cheese, 500 grams",5.87
2019-12-01,Canada,"Block cheese, 500 grams",5.53
2020-01-01,Canada,"Block cheese, 500 grams",5.87
2020-02-01,Canada,"Block cheese, 500 grams",5.89
2020-03-01,Canada,"Block cheese, 500 grams",6.11
2020-04-01,Canada,"Block cheese, 500 grams",6.22
2020-05-01,Canada,"Block cheese, 500 grams",6.21
2020-06-01,Canada,"Block cheese, 500 grams",6.24
2020-07-01,Canada,"Block cheese, 500 grams",6.14
2020-08-01,Canada,"Block cheese, 500 grams",6.23
2020-09-01,Canada,"Block cheese, 500 grams",6.07
2020-10-01,Canada,"Block cheese, 500 grams",5.88
2020-11-01,Canada,"Block cheese, 500 grams",6.05
2020-12-01,Canada,"Block cheese, 500 grams",6.06
2021-01-01,Canada,"Block cheese, 500 grams",6.17
2021-02-01,Canada,"Block cheese, 500 grams",6.17
2021-03-01,Canada,"Block cheese, 500 grams",6.02
2021-04-01,Canada,"Block cheese, 500 grams",6.3
2021-05-01,Canada,"Block cheese, 500 grams",6.37
2021-06-01,Canada,"Block cheese, 500 grams",6.27
2021-07-01,Canada,"Block cheese, 500 grams",6.35
2021-08-01,Canada,"Block cheese, 500 grams",6.29
2021-09-01,Canada,"Block cheese, 500 grams",6.28
2021-10-01,Canada,"Block cheese, 500 grams",6.02
2021-11-01,Canada,"Block cheese, 500 grams",6.24
2021-12-01,Canada,"Block cheese, 500 grams",6.03
2022-01-01,Canada,"Block cheese, 500 grams",6.3
2022-02-01,Canada,"Block cheese, 500 grams",6.44
2022-03-01,Canada,"Block cheese, 500 grams",6.61
2022-04-01,Canada,"Block cheese, 500 grams",6.65
2022-05-01,Canada,"Block cheese, 500 grams",6.76
2022-06-01,Canada,"Block cheese, 500 grams",6.74
2022-07-01,Canada,"Block cheese, 500 grams",6.75
2022-08-01,Canada,"Block cheese, 500 grams",6.66
2022-09-01,Canada,"Block cheese, 500 grams",6.79
2022-10-01,Canada,"Block cheese, 500 grams",6.37
2022-11-01,Canada,"Block cheese, 500 grams",6.61
2022-12-01,Canada,"Block cheese, 500 grams",6.37
2023-01-01,Canada,"Block cheese, 500 grams",6.76
2023-02-01,Canada,"Block cheese, 500 grams",6.63
2023-03-01,Canada,"Block cheese, 500 grams",6.61
2023-04-01,Canada,"Block cheese, 500 grams",6.71
2023-05-01,Canada,"Block cheese, 500 grams",6.74
2023-06-01,Canada,"Block cheese, 500 grams",6.68
2023-07-01,Canada,"Block cheese, 500 grams",6.84
2023-08-01,Canada,"Block cheese, 500 grams",6.78
2023-09-01,Canada,"Block cheese, 500 grams",6.81
2023-10-01,Canada,"Block cheese, 500 grams",6.5
2023-11-01,Canada,"Block cheese, 500 grams",6.89
2023-12-01,Canada,"Block cheese, 500 grams",6.29
2024-01-01,Canada,"Block cheese, 500 grams",6.71
2024-02-01,Canada,"Block cheese, 500 grams",6.58
2024-03-01,Canada,"Block cheese, 500 grams",6.6
2024-04-01,Canada,"Block cheese, 500 grams",6.85
2024-05-01,Canada,"Block cheese, 500 grams",6.79
2024-06-01,Canada,"Block cheese, 500 grams",6.83
2024-07-01,Canada,"Block cheese, 500 grams",6.84
2024-08-01,Canada,"Block cheese, 500 grams",6.9
2017-01-01,Canada,"Yogurt, 500 grams",2.48
2017-02-01,Canada,"Yogurt, 500 grams",2.57
2017-03-01,Canada,"Yogurt, 500 grams",2.65
2017-04-01,Canada,"Yogurt, 500 grams",2.66
2017-05-01,Canada,"Yogurt, 500 grams",2.65
2017-06-01,Canada,"Yogurt, 500 grams",2.56
2017-07-01,Canada,"Yogurt, 500 grams",2.65
2017-08-01,Canada,"Yogurt, 500 grams",2.65
2017-09-01,Canada,"Yogurt, 500 grams",2.56
2017-10-01,Canada,"Yogurt, 500 grams",2.63
2017-11-01,Canada,"Yogurt, 500 grams",2.6
2017-12-01,Canada,"Yogurt, 500 grams",2.59
2018-01-01,Canada,"Yogurt, 500 grams",2.52
2018-02-01,Canada,"Yogurt, 500 grams",2.56
2018-03-01,Canada,"Yogurt, 500 grams",2.57
2018-04-01,Canada,"Yogurt, 500 grams",2.59
2018-05-01,Canada,"Yogurt, 500 grams",2.56
2018-06-01,Canada,"Yogurt, 500 grams",2.58
2018-07-01,Canada,"Yogurt, 500 grams",2.65
2018-08-01,Canada,"Yogurt, 500 grams",2.58
2018-09-01,Canada,"Yogurt, 500 grams",2.59
2018-10-01,Canada,"Yogurt, 500 grams",2.67
2018-11-01,Canada,"Yogurt, 500 grams",2.62
2018-12-01,Canada,"Yogurt, 500 grams",2.61
2019-01-01,Canada,"Yogurt, 500 grams",2.7
2019-02-01,Canada,"Yogurt, 500 grams",2.7
2019-03-01,Canada,"Yogurt, 500 grams",2.69
2019-04-01,Canada,"Yogurt, 500 grams",2.71
2019-05-01,Canada,"Yogurt, 500 grams",2.62
2019-06-01,Canada,"Yogurt, 500 grams",2.66
2019-07-01,Canada,"Yogurt, 500 grams",2.66
2019-08-01,Canada,"Yogurt, 500 grams",2.61
2019-09-01,Canada,"Yogurt, 500 grams",2.62
2019-10-01,Canada,"Yogurt, 500 grams",2.63
2019-11-01,Canada,"Yogurt, 500 grams",2.57
2019-12-01,Canada,"Yogurt, 500 grams",2.6
2020-01-01,Canada,"Yogurt, 500 grams",2.63
2020-02-01,Canada,"Yogurt, 500 grams",2.59
2020-03-01,Canada,"Yogurt, 500 grams",2.7
2020-04-01,Canada,"Yogurt, 500 grams",2.66
2020-05-01,Canada,"Yogurt, 500 grams",2.68
2020-06-01,Canada,"Yogurt, 500 grams",2.76
2020-07-01,Canada,"Yogurt, 500 grams",2.69
2020-08-01,Canada,"Yogurt, 500 grams",2.69
2020-09-01,Canada,"Yogurt, 500 grams",2.7
2020-10-01,Canada,"Yogurt, 500 grams",2.7
2020-11-01,Canada,"Yogurt, 500 grams",2.71
2020-12-01,Canada,"Yogurt, 500 grams",2.75
2021-01-01,Canada,"Yogurt, 500 grams",2.65
2021-02-01,Canada,"Yogurt, 500 grams",2.71
2021-03-01,Canada,"Yogurt, 500 grams",2.72
2021-04-01,Canada,"Yogurt, 500 grams",2.75
2021-05-01,Canada,"Yogurt, 500 grams",2.78
2021-06-01,Canada,"Yogurt, 500 grams",2.78
2021-07-01,Canada,"Yogurt, 500 grams",2.82
2021-08-01,Canada,"Yogurt, 500 grams",2.87
2021-09-01,Canada,"Yogurt, 500 grams",2.83
2021-10-01,Canada,"Yogurt, 500 grams",2.84
2021-11-01,Canada,"Yogurt, 500 grams",2.84
2021-12-01,Canada,"Yogurt, 500 grams",2.85
2022-01-01,Canada,"Yogurt, 500 grams",2.8
