REF_DATE,GEO,Products,VALUE
2021-03-01,Canada,"Meatless burgers, 226 grams",5.6
2021-04-01,Canada,"Meatless burgers, 226 grams",5.79
2021-05-01,Canada,"Meatless burgers, 226 grams",5.72
2021-06-01,Canada,"Meatless burgers, 226 grams",5.77
2021-07-01,Canada,"Meatless burgers, 226 grams",5.74
2021-08-01,Canada,"Meatless burgers, 226 grams",5.79
2021-09-01,Canada,"Meatless burgers, 226 grams",5.91
2021-10-01,Canada,"Meatless burgers, 226 grams",5.81
2021-11-01,Canada,"Meatless burgers, 226 grams",5.84
2021-12-01,Canada,"Meatless burgers, 226 grams",5.92
2022-01-01,Canada,"Meatless burgers, 226 grams",5.7
2022-02-01,Canada,"Meatless burgers, 226 grams",5.83
2022-03-01,Canada,"Meatless burgers, 226 grams",5.68
2022-04-01,Canada,"Meatless burgers, 226 grams",5.92
2022-05-01,Canada,"Meatless burgers, 226 grams",5.61
2022-06-01,Canada,"Meatless burgers, 226 grams",5.58
2022-07-01,Canada,"Meatless burgers, 226 grams",5.82
2022-08-01,Canada,"Meatless burgers, 226 grams",5.9
2022-09-01,Canada,"Meatless burgers, 226 grams",5.87
2022-10-01,Canada,"Meatless burgers, 226 grams",5.92
2022-11-01,Canada,"Meatless burgers, 226 grams",5.73
2022-12-01,Canada,"Meatless burgers, 226 grams",6.23
2023-01-01,Canada,"Meatless burgers, 226 grams",5.79
2023-02-01,Canada,"Meatless burgers, 226 grams",6.0
2023-03-01,Canada,"Meatless burgers, 226 grams",5.97
2023-04-01,Canada,"Meatless burgers, 226 grams",6.01
2023-05-01,Canada,"Meatless burgers, 226 grams",5.83
2023-06-01,Canada,"Meatless burgers, 226 grams",5.87
2023-07-01,Canada,"Meatless burgers, 226 grams",5.87
2023-08-01,Canada,"Meatless burgers, 226 grams",6.03
2023-09-01,Canada,"Meatless burgers, 226 grams",6.01
2023-10-01,Canada,"Meatless burgers, 226 grams",6.09
2023-11-01,Canada,"Meatless burgers, 226 grams",5.8
2023-12-01,Canada,"Meatless burgers, 226 grams",6.15
2024-01-01,Canada,"Meatless burgers, 226 grams",5.88
2024-02-01,Canada,"Meatless burgers, 226 grams",5.81
2024-03-01,Canada,"Meatless burgers, 226 grams",5.97
2024-04-01,Canada,"Meatless burgers, 226 grams",5.64
2024-05-01,Canada,"Meatless burgers, 226 grams",6.1
2024-06-01,Canada,"Meatless burgers, 226 grams",6.21
2024-07-01,Canada,"Meatless burgers, 226 grams",6.2
2024-08-01,Canada,"Meatless burgers, 226 grams",6.18
2017-01-01,Canada,"Eggs, 1 dozen",3.01
2017-02-01,Canada,"Eggs, 1 dozen",3.04
2017-03-01,Canada,"Eggs, 1 dozen",3.06
2017-04-01,Canada,"Eggs, 1 dozen",3.09
2017-05-01,Canada,"Eggs, 1 dozen",3.11
2017-06-01,Canada,"Eggs, 1 dozen",3.15
2017-07-01,Canada,"Eggs, 1 dozen",3.12
2017-08-01,Canada,"Eggs, 1 dozen",3.11
2017-09-01,Canada,"Eggs, 1 dozen",3.11
2017-10-01,Canada,"Eggs, 1 dozen",3.13
2017-11-01,Canada,"Eggs, 1 dozen",3.24
2017-12-01,Canada,"Eggs, 1 dozen",3.15
2018-01-01,Canada,"Eggs, 1 dozen",3.2
2018-02-01,Canada,"Eggs, 1 dozen",3.26
2018-03-01,Canada,"Eggs, 1 dozen",3.28
2018-04-01,Canada,"Eggs, 1 dozen",3.27
2018-05-01,Canada,"Eggs, 1 dozen",3.12
2018-06-01,Canada,"Eggs, 1 dozen",3.39
2018-07-01,Canada,"Eggs, 1 dozen",3.13
2018-08-01,Canada,"Eggs, 1 dozen",3.36
2018-09-01,Canada,"Eggs, 1 dozen",3.29
2018-10-01,Canada,"Eggs, 1 dozen",3.23
2018-11-01,Canada,"Eggs, 1 dozen",3.42
2018-12-01,Canada,"Eggs, 1 dozen",3.42
2019-01-01,Canada,"Eggs, 1 dozen",3.3
2019-02-01,Canada,"Eggs, 1 dozen",3.38
2019-03-01,Canada,"Eggs, 1 dozen",3.32
2019-04-01,Canada,"Eggs, 1 dozen",3.37
2019-05-01,Canada,"Eggs, 1 dozen",3.41
2019-06-01,Canada,"Eggs, 1 dozen",3.47
2019-07-01,Canada,"Eggs, 1 dozen",3.31
2019-08-01,Canada,"Eggs, 1 dozen",3.35
2019-09-01,Canada,"Eggs, 1 dozen",3.38
2019-10-01,Canada,"Eggs, 1 dozen",3.43
2019-11-01,Canada,"Eggs, 1 dozen",3.5
2019-12-01,Canada,"Eggs, 1 dozen",3.6
2020-01-01,Canada,"Eggs, 1 dozen",3.45
2020-02-01,Canada,"Eggs, 1 dozen",3.58
2020-03-01,Canada,"Eggs, 1 dozen",3.53
2020-04-01,Canada,"Eggs, 1 dozen",3.71
2020-05-01,Canada,"Eggs, 1 dozen",3.7
2020-06-01,Canada,"Eggs, 1 dozen",3.7
2020-07-01,Canada,"Eggs, 1 dozen",3.77
2020-08-01,Canada,"Eggs, 1 dozen",3.82
2020-09-01,Canada,"Eggs, 1 dozen",3.84
2020-10-01,Canada,"Eggs, 1 dozen",3.85
2020-11-01,Canada,"Eggs, 1 dozen",3.86
2020-12-01,Canada,"Eggs, 1 dozen",3.85
2021-01-01,Canada,"Eggs, 1 dozen",3.86
2021-02-01,Canada,"Eggs, 1 dozen",3.91
2021-03-01,Canada,"Eggs, 1 dozen",4.05
2021-04-01,Canada,"Eggs, 1 dozen",4.07
2021-05-01,Canada,"Eggs, 1 dozen",4.0
2021-06-01,Canada,"Eggs, 1 dozen",4.05
2021-07-01,Canada,"Eggs, 1 dozen",3.82
2021-08-01,Canada,"Eggs, 1 dozen",4.13
2021-09-01,Canada,"Eggs, 1 dozen",3.99
2021-10-01,Canada,"Eggs, 1 dozen",4.17
2021-11-01,Canada,"Eggs, 1 dozen",4.03
2021-12-01,Canada,"Eggs, 1 dozen",3.95
2022-01-01,Canada,"Eggs, 1 dozen",3.91
2022-02-01,Canada,"Eggs, 1 dozen",4.07
2022-03-01,Canada,"Eggs, 1 dozen",4.19
2022-04-01,Canada,"Eggs, 1 dozen",4.04
2022-05-01,Canada,"Eggs, 1 dozen",4.24
2022-06-01,Canada,"Eggs, 1 dozen",4.19
2022-07-01,Canada,"Eggs, 1 dozen",4.29
2022-08-01,Canada,"Eggs, 1 dozen",4.39
2022-09-01,Canada,"Eggs, 1 dozen",4.68
2022-10-01,Canada,"Eggs, 1 dozen",4.52
2022-11-01,Canada,"Eggs, 1 dozen",4.59
2022-12-01,Canada,"Eggs, 1 dozen",4.36
2023-01-01,Canada,"Eggs, 1 dozen",4.38
2023-02-01,Canada,"Eggs, 1 dozen",4.52
2023-03-01,Canada,"Eggs, 1 dozen",4.45
2023-04-01,Canada,"Eggs, 1 dozen",4.5
2023-05-01,Canada,"Eggs, 1 dozen",4.38
2023-06-01,Canada,"Eggs, 1 dozen",4.57
2023-07-01,Canada,"Eggs, 1 dozen",4.71
2023-08-01,Canada,"Eggs, 1 dozen",4.62
2023-09-01,Canada,"Eggs, 1 dozen",4.48
2023-10-01,Canada,"Eggs, 1 dozen",4.47
2023-11-01,Canada,"Eggs, 1 dozen",4.65
2023-12-01,Canada,"Eggs, 1 dozen",4.41
2024-01-01,Canada,"Eggs, 1 dozen",4.46
2024-02-01,Canada,"Eggs, 1 dozen",4.43
2024-03-01,Canada,"Eggs, 1 dozen",4.26
2024-04-01,Canada,"Eggs, 1 dozen",4.61
2024-05-01,Canada,"Eggs, 1 dozen",4.45
2024-06-01,Canada,"Eggs, 1 dozen",4.42
2024-07-01,Canada,"Eggs, 1 dozen",4.74
2024-08-01,Canada,"Eggs, 1 dozen",4.71
2017-01-01,Canada,"Tofu, 350 grams ",2.07
2017-02-01,Canada,"Tofu, 350 grams ",2.05
2017-03-01,Canada,"Tofu, 350 grams ",2.05
2017-04-01,Canada,"Tofu, 350 grams ",1.99
2017-05-01,Canada,"Tofu, 350 grams ",1.98
2017-06-01,Canada,"Tofu, 350 grams ",1.98
2017-07-01,Canada,"Tofu, 350 grams ",2.02
2017-08-01,Canada,"Tofu, 350 grams ",2.01
2017-09-01,Canada,"Tofu, 350 grams ",1.97
2017-10-01,Canada,"Tofu, 350 grams ",2.03
2017-11-01,Canada,"Tofu, 350 grams ",2.01
2017-12-01,Canada,"Tofu, 350 grams ",2.05
2018-01-01,Canada,"Tofu, 350 grams ",2.03
2018-02-01,Canada,"Tofu, 350 grams ",2.12
2018-03-01,Canada,"Tofu, 350 grams ",2.15
2018-04-01,Canada,"Tofu, 350 grams ",2.17
2018-05-01,Canada,"Tofu, 350 grams ",2.16
2018-06-01,Canada,"Tofu, 350 grams ",2.26
2018-07-01,Canada,"Tofu, 350 grams ",2.27
2018-08-01,Canada,"Tofu, 350 grams ",2.27
2018-09-01,Canada,"Tofu, 350 grams ",2.26
2018-10-01,Canada,"Tofu, 350 grams ",2.26
2018-11-01,Canada,"Tofu, 350 grams ",2.25
2018-12-01,Canada,"Tofu, 350 grams ",2.18
2019-01-01,Canada,"Tofu, 350 grams ",2.26
2019-02-01,Canada,"Tofu, 350 grams ",2.22
2019-03-01,Canada,"Tofu, 350 grams ",2.23
2019-04-01,Canada,"Tofu, 350 grams ",2.23
2019-05-01,Canada,"Tofu, 350 grams ",2.22
2019-06-01,Canada,"Tofu, 350 grams ",2.21
2019-07-01,Canada,"Tofu, 350 grams ",2.19
2019-08-01,Canada,"Tofu, 350 grams ",2.21
2019-09-01,Canada,"Tofu, 350 grams ",2.22
2019-10-01,Canada,"Tofu, 350 grams ",2.23
2019-11-01,Canada,"Tofu, 350 grams ",2.26
2019-12-01,Canada,"Tofu, 350 grams ",2.25
2020-01-01,Canada,"Tofu, 350 grams ",2.2
2020-02-01,Canada,"Tofu, 350 grams ",2.26
2020-03-01,Canada,"Tofu, 350 grams ",2.29
2020-04-01,Canada,"Tofu, 350 grams ",2.33
2020-05-01,Canada,"Tofu, 350 grams ",2.48
2020-06-01,Canada,"Tofu, 350 grams ",2.38
2020-07-01,Canada,"Tofu, 350 grams ",2.34
2020-08-01,Canada,"Tofu, 350 grams ",2.35
2020-09-01,Canada,"Tofu, 350 grams ",2.31
2020-10-01,Canada,"Tofu, 350 grams ",2.31
2020-11-01,Canada,"Tofu, 350 grams ",2.38
2020-12-01,Canada,"Tofu, 350 grams ",2.39
2021-01-01,Canada,"Tofu, 350 grams ",2.41
2021-02-01,Canada,"Tofu, 350 grams ",2.4
2021-03-01,Canada,"Tofu, 350 grams ",2.42
2021-04-01,Canada,"Tofu, 350 grams ",2.4
2021-05-01,Canada,"Tofu, 350 grams ",2.47
2021-06-01,Canada,"Tofu, 350 grams ",2.5
2021-07-01,Canada,"Tofu, 350 grams ",2.36
2021-08-01,Canada,"Tofu, 350 grams ",2.45
2021-09-01,Canada,"Tofu, 350 grams ",2.54
2021-10-01,Canada,"Tofu, 350 grams ",2.52
2021-11-01,Canada,"Tofu, 350 grams ",2.46
2021-12-01,Canada,"Tofu, 350 grams ",2.46
2022-01-01,Canada,"Tofu, 350 grams ",2.46
2022-02-01,Canada,"Tofu, 350 grams ",2.66
2022-03-01,Canada,"Tofu, 350 grams ",2.59
2022-04-01,Canada,"Tofu, 350 grams ",2.64
2022-05-01,Canada,"Tofu, 350 grams ",2.6
2022-06-01,Canada,"Tofu, 350 grams ",2.67
2022-07-01,Canada,"Tofu, 350 grams ",2.75
2022-08-01,Canada,"Tofu, 350 grams ",2.78
2022-09-01,Canada,"Tofu, 350 grams ",2.86
2022-10-01,Canada,"Tofu, 350 grams ",2.87
2022-11-01,Canada,"Tofu, 350 grams ",2.8
2022-12-01,Canada,"Tofu, 350 grams ",2.78
2023-01-01,Canada,"Tofu, 350 grams ",2.65
2023-02-01,Canada,"Tofu, 350 grams ",2.86
2023-03-01,Canada,"Tofu, 350 grams ",2.87
2023-04-01,Canada,"Tofu, 350 grams ",2.8
2023-05-01,Canada,"Tofu, 350 grams ",2.79
2023-06-01,Canada,"Tofu, 350 grams ",2.74
2023-07-01,Canada,"Tofu, 350 grams ",2.71
2023-08-01,Canada,"Tofu, 350 grams ",2.62
2023-09-01,Canada,"Tofu, 350 grams ",2.62
2023-10-01,Canada,"Tofu, 350 grams ",2.68
2023-11-01,Canada,"Tofu, 350 grams ",2.66
2023-12-01,Canada,"Tofu, 350 grams ",2.66
2024-01-01,Canada,"Tofu, 350 grams ",2.63
2024-02-01,Canada,"Tofu, 350 grams ",2.63
2024-03-01,Canada,"Tofu, 350 grams ",2.73
2024-04-01,Canada,"Tofu, 350 grams ",2.76
2024-05-01,Canada,"Tofu, 350 grams ",2.73
2024-06-01,Canada,"Tofu, 350 grams ",2.76
2024-07-01,Canada,"Tofu, 350 grams ",2.72
2024-08-01,Canada,"Tofu, 350 grams ",2.66
2017-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.91
2017-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.9
2017-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.0
2017-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.86
2017-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.94
2017-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.03
2017-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.11
2017-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.97
2017-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.04
2017-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.01
2017-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.86
2017-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.22
2018-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.03
2018-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.01
2018-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.97
2018-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",3.9
2018-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.07
2018-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.09
2018-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.13
2018-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.2
2018-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.15
2018-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.27
2018-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.13
2018-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.18
2019-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.25
2019-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.08
2019-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.45
2019-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.51
2019-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.64
2019-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.76
2019-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.09
2019-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.98
2019-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.78
2019-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.87
2019-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.25
2019-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.19
2020-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.88
2020-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.87
2020-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.4
2020-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.79
2020-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.65
2020-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.94
2020-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.8
2020-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.61
2020-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.71
2020-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.82
2020-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.57
2020-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.6
2021-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.52
2021-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.44
2021-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.55
2021-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",4.83
2021-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.48
2021-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.76
2021-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.74
2021-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.71
2021-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.67
2021-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.72
2021-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.85
2021-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.89
2022-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.35
2022-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.38
2022-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.4
2022-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.67
2022-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.44
2022-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.42
2022-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.69
2022-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.97
2022-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.84
2022-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.94
2022-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.17
2022-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.54
2023-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.55
2023-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.05
2023-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.99
2023-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.96
2023-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.0
2023-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.07
2023-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.17
2023-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.26
2023-09-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.1
2023-10-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.3
2023-11-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.09
2023-12-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.34
2024-01-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.19
2024-02-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.44
2024-03-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.98
2024-04-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",5.91
2024-05-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.7
2024-06-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.85
2024-07-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.68
2024-08-01,Newfoundland and Labrador,"Meatless burgers, 226 grams",6.52
2017-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.4
2017-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.43
2017-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.52
2017-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.47
2017-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.33
2017-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.28
2017-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.63
2017-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.47
2017-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.41
2017-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.56
2017-11-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.34
2017-12-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.49
2018-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.09
2018-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.61
2018-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.36
2018-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.5
2018-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.37
2018-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.48
2018-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.53
2018-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.67
2018-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.52
2018-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.38
2018-11-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.47
2018-12-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.16
2019-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.45
2019-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.57
2019-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.29
2019-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.26
2019-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.45
2019-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.43
2019-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.33
2019-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.45
2019-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.59
2019-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.59
2019-11-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.51
2019-12-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.32
2020-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.64
2020-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.36
2020-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.3
2020-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.94
2020-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.96
2020-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.97
2020-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.01
2020-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.06
2020-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.05
2020-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.08
2020-11-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.07
2020-12-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.06
2021-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.05
2021-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.1
2021-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.23
2021-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.24
2021-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.26
2021-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.26
2021-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.59
2021-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.34
2021-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",3.77
2021-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.37
2021-11-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.08
2021-12-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.47
2022-01-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.26
2022-02-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.24
2022-03-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.28
2022-04-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.75
2022-05-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.85
2022-06-01,Newfoundland and Labrador,"Eggs, 1 dozen",4.53
2022-07-01,Newfoundland and Labrador,"Eggs, 1 dozen",5.02
2022-08-01,Newfoundland and Labrador,"Eggs, 1 dozen",5.04
2022-09-01,Newfoundland and Labrador,"Eggs, 1 dozen",5.09
2022-10-01,Newfoundland and Labrador,"Eggs, 1 dozen",5.12
